county,municipality,office,district,party,candidate,votes
Burlington,Florence Twp,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Hainesport Twp,President,,Democratic,Barack Obama,1545
Burlington,Hainesport Twp,President,,Republican,Mitt Romney,1650
Burlington,Hainesport Twp,President,,Libertarian Pary,Gary Johnson,11
Burlington,Hainesport Twp,President,,Green Party,Jill Stein,7
Burlington,Hainesport Twp,President,,Constitution Party,Virgil Goode,1
Burlington,Hainesport Twp,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,Hainesport Twp,President,,NSA DID 911,Jeff Boss,0
Burlington,Hainesport Twp,President,,Socialist Workers Party,James Harris,0
Burlington,Hainesport Twp,President,,American Third Position,Merlin Miller,0
Burlington,Hainesport Twp,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Lumberton Twp,President,,Democratic,Barack Obama,3508
Burlington,Lumberton Twp,President,,Republican,Mitt Romney,2504
Burlington,Lumberton Twp,President,,Libertarian Pary,Gary Johnson,37
Burlington,Lumberton Twp,President,,Green Party,Jill Stein,7
Burlington,Lumberton Twp,President,,Constitution Party,Virgil Goode,4
Burlington,Lumberton Twp,President,,NJ Justice Party,Ross C. (Rocky) Anderson,2
Burlington,Lumberton Twp,President,,NSA DID 911,Jeff Boss,1
Burlington,Lumberton Twp,President,,Socialist Workers Party,James Harris,1
Burlington,Lumberton Twp,President,,American Third Position,Merlin Miller,0
Burlington,Lumberton Twp,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,Mansfield Twp,President,,Democratic,Barack Obama,2499
Burlington,Mansfield Twp,President,,Republican,Mitt Romney,2447
Burlington,Mansfield Twp,President,,Libertarian Pary,Gary Johnson,18
Burlington,Mansfield Twp,President,,Green Party,Jill Stein,19
Burlington,Mansfield Twp,President,,Constitution Party,Virgil Goode,2
Burlington,Mansfield Twp,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,Mansfield Twp,President,,NSA DID 911,Jeff Boss,0
Burlington,Mansfield Twp,President,,Socialist Workers Party,James Harris,0
Burlington,Mansfield Twp,President,,American Third Position,Merlin Miller,3
Burlington,Mansfield Twp,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,Maple Shade Twp.,President,,Democratic,Barack Obama,5003
Burlington,Maple Shade Twp.,President,,Republican,Mitt Romney,2546
Burlington,Maple Shade Twp.,President,,Libertarian Pary,Gary Johnson,48
Burlington,Maple Shade Twp.,President,,Green Party,Jill Stein,33
Burlington,Maple Shade Twp.,President,,Constitution Party,Virgil Goode,2
Burlington,Maple Shade Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,4
Burlington,Maple Shade Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Maple Shade Twp.,President,,Socialist Workers Party,James Harris,2
Burlington,Maple Shade Twp.,President,,American Third Position,Merlin Miller,1
Burlington,Maple Shade Twp.,President,,Socialism and Liberation,Peta Lindsay,2
Burlington,Medford Lakes Boro,President,,Democratic,Barack Obama,1197
Burlington,Medford Lakes Boro,President,,Republican,Mitt Romney,1194
Burlington,Medford Lakes Boro,President,,Libertarian Pary,Gary Johnson,20
Burlington,Medford Lakes Boro,President,,Green Party,Jill Stein,2
Burlington,Medford Lakes Boro,President,,Constitution Party,Virgil Goode,1
Burlington,Medford Lakes Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Burlington,Medford Lakes Boro,President,,NSA DID 911,Jeff Boss,0
Burlington,Medford Lakes Boro,President,,Socialist Workers Party,James Harris,0
Burlington,Medford Lakes Boro,President,,American Third Position,Merlin Miller,0
Burlington,Medford Lakes Boro,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Medford Twp.,President,,Democratic,Barack Obama,5747
Burlington,Medford Twp.,President,,Republican,Mitt Romney,7499
Burlington,Medford Twp.,President,,Libertarian Pary,Gary Johnson,93
Burlington,Medford Twp.,President,,Green Party,Jill Stein,20
Burlington,Medford Twp.,President,,Constitution Party,Virgil Goode,4
Burlington,Medford Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,7
Burlington,Medford Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Medford Twp.,President,,Socialist Workers Party,James Harris,2
Burlington,Medford Twp.,President,,American Third Position,Merlin Miller,3
Burlington,Medford Twp.,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,Moorestown Twp.,President,,Democratic,Barack Obama,5789
Burlington,Moorestown Twp.,President,,Republican,Mitt Romney,5656
Burlington,Moorestown Twp.,President,,Libertarian Pary,Gary Johnson,63
Burlington,Moorestown Twp.,President,,Green Party,Jill Stein,32
Burlington,Moorestown Twp.,President,,Constitution Party,Virgil Goode,2
Burlington,Moorestown Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,2
Burlington,Moorestown Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Moorestown Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,Moorestown Twp.,President,,American Third Position,Merlin Miller,2
Burlington,Moorestown Twp.,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,Mount Holly Twp.,President,,Democratic,Barack Obama,2636
Burlington,Mount Holly Twp.,President,,Republican,Mitt Romney,1127
Burlington,Mount Holly Twp.,President,,Libertarian Pary,Gary Johnson,30
Burlington,Mount Holly Twp.,President,,Green Party,Jill Stein,10
Burlington,Mount Holly Twp.,President,,Constitution Party,Virgil Goode,3
Burlington,Mount Holly Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,3
Burlington,Mount Holly Twp.,President,,NSA DID 911,Jeff Boss,2
Burlington,Mount Holly Twp.,President,,Socialist Workers Party,James Harris,2
Burlington,Mount Holly Twp.,President,,American Third Position,Merlin Miller,0
Burlington,Mount Holly Twp.,President,,Socialism and Liberation,Peta Lindsay,3
Burlington,Mount Laurel Twp.,President,,Democratic,Barack Obama,12634
Burlington,Mount Laurel Twp.,President,,Republican,Mitt Romney,9797
Burlington,Mount Laurel Twp.,President,,Libertarian Pary,Gary Johnson,134
Burlington,Mount Laurel Twp.,President,,Green Party,Jill Stein,42
Burlington,Mount Laurel Twp.,President,,Constitution Party,Virgil Goode,8
Burlington,Mount Laurel Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,7
Burlington,Mount Laurel Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Mount Laurel Twp.,President,,Socialist Workers Party,James Harris,1
Burlington,Mount Laurel Twp.,President,,American Third Position,Merlin Miller,1
Burlington,Mount Laurel Twp.,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,New Hanover Twp.,President,,Democratic,Barack Obama,194
Burlington,New Hanover Twp.,President,,Republican,Mitt Romney,246
Burlington,New Hanover Twp.,President,,Libertarian Pary,Gary Johnson,3
Burlington,New Hanover Twp.,President,,Green Party,Jill Stein,1
Burlington,New Hanover Twp.,President,,Constitution Party,Virgil Goode,1
Burlington,New Hanover Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,New Hanover Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,New Hanover Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,New Hanover Twp.,President,,American Third Position,Merlin Miller,1
Burlington,New Hanover Twp.,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,North Hanover Twp.,President,,Democratic,Barack Obama,934
Burlington,North Hanover Twp.,President,,Republican,Mitt Romney,1211
Burlington,North Hanover Twp.,President,,Libertarian Pary,Gary Johnson,17
Burlington,North Hanover Twp.,President,,Green Party,Jill Stein,8
Burlington,North Hanover Twp.,President,,Constitution Party,Virgil Goode,1
Burlington,North Hanover Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,North Hanover Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,North Hanover Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,North Hanover Twp.,President,,American Third Position,Merlin Miller,0
Burlington,North Hanover Twp.,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Palmyra Boro,President,,Democratic,Barack Obama,2308
Burlington,Palmyra Boro,President,,Republican,Mitt Romney,1287
Burlington,Palmyra Boro,President,,Libertarian Pary,Gary Johnson,37
Burlington,Palmyra Boro,President,,Green Party,Jill Stein,14
Burlington,Palmyra Boro,President,,Constitution Party,Virgil Goode,3
Burlington,Palmyra Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,Palmyra Boro,President,,NSA DID 911,Jeff Boss,0
Burlington,Palmyra Boro,President,,Socialist Workers Party,James Harris,0
Burlington,Palmyra Boro,President,,American Third Position,Merlin Miller,1
Burlington,Palmyra Boro,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Pemberton Boro,President,,Democratic,Barack Obama,346
Burlington,Pemberton Boro,President,,Republican,Mitt Romney,294
Burlington,Pemberton Boro,President,,Libertarian Pary,Gary Johnson,3
Burlington,Pemberton Boro,President,,Green Party,Jill Stein,0
Burlington,Pemberton Boro,President,,Constitution Party,Virgil Goode,1
Burlington,Pemberton Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,Pemberton Boro,President,,NSA DID 911,Jeff Boss,0
Burlington,Pemberton Boro,President,,Socialist Workers Party,James Harris,0
Burlington,Pemberton Boro,President,,American Third Position,Merlin Miller,0
Burlington,Pemberton Boro,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Pemberton Township,President,,Democratic,Barack Obama,6304
Burlington,Pemberton Township,President,,Republican,Mitt Romney,3157
Burlington,Pemberton Township,President,,Libertarian Pary,Gary Johnson,61
Burlington,Pemberton Township,President,,Green Party,Jill Stein,22
Burlington,Pemberton Township,President,,Constitution Party,Virgil Goode,11
Burlington,Pemberton Township,President,,NJ Justice Party,Ross C. (Rocky) Anderson,5
Burlington,Pemberton Township,President,,NSA DID 911,Jeff Boss,0
Burlington,Pemberton Township,President,,Socialist Workers Party,James Harris,2
Burlington,Pemberton Township,President,,American Third Position,Merlin Miller,3
Burlington,Pemberton Township,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,RiversideTwp.,President,,Democratic,Barack Obama,1816
Burlington,RiversideTwp.,President,,Republican,Mitt Romney,1073
Burlington,RiversideTwp.,President,,Libertarian Pary,Gary Johnson,20
Burlington,RiversideTwp.,President,,Green Party,Jill Stein,6
Burlington,RiversideTwp.,President,,Constitution Party,Virgil Goode,4
Burlington,RiversideTwp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Burlington,RiversideTwp.,President,,NSA DID 911,Jeff Boss,0
Burlington,RiversideTwp.,President,,Socialist Workers Party,James Harris,0
Burlington,RiversideTwp.,President,,American Third Position,Merlin Miller,0
Burlington,RiversideTwp.,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Riverton Boro,President,,Democratic,Barack Obama,838
Burlington,Riverton Boro,President,,Republican,Mitt Romney,638
Burlington,Riverton Boro,President,,Libertarian Pary,Gary Johnson,17
Burlington,Riverton Boro,President,,Green Party,Jill Stein,4
Burlington,Riverton Boro,President,,Constitution Party,Virgil Goode,1
Burlington,Riverton Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,Riverton Boro,President,,NSA DID 911,Jeff Boss,0
Burlington,Riverton Boro,President,,Socialist Workers Party,James Harris,0
Burlington,Riverton Boro,President,,American Third Position,Merlin Miller,0
Burlington,Riverton Boro,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,Shamong Twp.,President,,Democratic,Barack Obama,1348
Burlington,Shamong Twp.,President,,Republican,Mitt Romney,2084
Burlington,Shamong Twp.,President,,Libertarian Pary,Gary Johnson,32
Burlington,Shamong Twp.,President,,Green Party,Jill Stein,7
Burlington,Shamong Twp.,President,,Constitution Party,Virgil Goode,0
Burlington,Shamong Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Burlington,Shamong Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Shamong Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,Shamong Twp.,President,,American Third Position,Merlin Miller,0
Burlington,Shamong Twp.,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Southampton Twp.,President,,Democratic,Barack Obama,2547
Burlington,Southampton Twp.,President,,Republican,Mitt Romney,3166
Burlington,Southampton Twp.,President,,Libertarian Pary,Gary Johnson,31
Burlington,Southampton Twp.,President,,Green Party,Jill Stein,17
Burlington,Southampton Twp.,President,,Constitution Party,Virgil Goode,3
Burlington,Southampton Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Burlington,Southampton Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Southampton Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,Southampton Twp.,President,,American Third Position,Merlin Miller,1
Burlington,Southampton Twp.,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,Springfield Twp.,President,,Democratic,Barack Obama,743
Burlington,Springfield Twp.,President,,Republican,Mitt Romney,1071
Burlington,Springfield Twp.,President,,Libertarian Pary,Gary Johnson,21
Burlington,Springfield Twp.,President,,Green Party,Jill Stein,9
Burlington,Springfield Twp.,President,,Constitution Party,Virgil Goode,2
Burlington,Springfield Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,Springfield Twp.,President,,NSA DID 911,Jeff Boss,2
Burlington,Springfield Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,Springfield Twp.,President,,American Third Position,Merlin Miller,0
Burlington,Springfield Twp.,President,,Socialism and Liberation,Peta Lindsay,1
Burlington,Tabernacle Twp.,President,,Democratic,Barack Obama,1525
Burlington,Tabernacle Twp.,President,,Republican,Mitt Romney,2247
Burlington,Tabernacle Twp.,President,,Libertarian Pary,Gary Johnson,29
Burlington,Tabernacle Twp.,President,,Green Party,Jill Stein,12
Burlington,Tabernacle Twp.,President,,Constitution Party,Virgil Goode,4
Burlington,Tabernacle Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,2
Burlington,Tabernacle Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Tabernacle Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,Tabernacle Twp.,President,,American Third Position,Merlin Miller,2
Burlington,Tabernacle Twp.,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Washington Twp.,President,,Democratic,Barack Obama,142
Burlington,Washington Twp.,President,,Republican,Mitt Romney,221
Burlington,Washington Twp.,President,,Libertarian Pary,Gary Johnson,2
Burlington,Washington Twp.,President,,Green Party,Jill Stein,2
Burlington,Washington Twp.,President,,Constitution Party,Virgil Goode,1
Burlington,Washington Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,2
Burlington,Washington Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Washington Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,Washington Twp.,President,,American Third Position,Merlin Miller,0
Burlington,Washington Twp.,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Westampton Twp.,President,,Democratic,Barack Obama,3060
Burlington,Westampton Twp.,President,,Republican,Mitt Romney,1368
Burlington,Westampton Twp.,President,,Libertarian Pary,Gary Johnson,29
Burlington,Westampton Twp.,President,,Green Party,Jill Stein,7
Burlington,Westampton Twp.,President,,Constitution Party,Virgil Goode,1
Burlington,Westampton Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Burlington,Westampton Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Westampton Twp.,President,,Socialist Workers Party,James Harris,1
Burlington,Westampton Twp.,President,,American Third Position,Merlin Miller,5
Burlington,Westampton Twp.,President,,Socialism and Liberation,Peta Lindsay,2
Burlington,Willingboro Twp.,President,,Democratic,Barack Obama,15635
Burlington,Willingboro Twp.,President,,Republican,Mitt Romney,1300
Burlington,Willingboro Twp.,President,,Libertarian Pary,Gary Johnson,24
Burlington,Willingboro Twp.,President,,Green Party,Jill Stein,25
Burlington,Willingboro Twp.,President,,Constitution Party,Virgil Goode,5
Burlington,Willingboro Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Burlington,Willingboro Twp.,President,,NSA DID 911,Jeff Boss,1
Burlington,Willingboro Twp.,President,,Socialist Workers Party,James Harris,1
Burlington,Willingboro Twp.,President,,American Third Position,Merlin Miller,3
Burlington,Willingboro Twp.,President,,Socialism and Liberation,Peta Lindsay,3
Burlington,Woodland Twp.,President,,Democratic,Barack Obama,275
Burlington,Woodland Twp.,President,,Republican,Mitt Romney,379
Burlington,Woodland Twp.,President,,Libertarian Pary,Gary Johnson,3
Burlington,Woodland Twp.,President,,Green Party,Jill Stein,2
Burlington,Woodland Twp.,President,,Constitution Party,Virgil Goode,0
Burlington,Woodland Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Burlington,Woodland Twp.,President,,NSA DID 911,Jeff Boss,0
Burlington,Woodland Twp.,President,,Socialist Workers Party,James Harris,0
Burlington,Woodland Twp.,President,,American Third Position,Merlin Miller,0
Burlington,Woodland Twp.,President,,Socialism and Liberation,Peta Lindsay,0
Burlington,Wrightstown Boro,President,,Democratic,Barack Obama,143
Burlington,Wrightstown Boro,President,,Republican,Mitt Romney,76
Burlington,Wrightstown Boro,President,,Libertarian Pary,Gary Johnson,1
Burlington,Wrightstown Boro,President,,Green Party,Jill Stein,2
Burlington,Wrightstown Boro,President,,Constitution Party,Virgil Goode,0
Burlington,Wrightstown Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Burlington,Wrightstown Boro,President,,NSA DID 911,Jeff Boss,0
Burlington,Wrightstown Boro,President,,Socialist Workers Party,James Harris,0
Burlington,Wrightstown Boro,President,,American Third Position,Merlin Miller,0
Burlington,Wrightstown Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Audubon Boro,President,,Democratic,Barack Obama,2718
Camden,Audubon Boro,President,,Republican,Mitt Romney,1704
Camden,Audubon Boro,President,,Libertarian Pary,Gary Johnson,35
Camden,Audubon Boro,President,,Green Party,Jill Stein,29
Camden,Audubon Boro,President,,Constitution Party,Virgil Goode,2
Camden,Audubon Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,2
Camden,Audubon Boro,President,,NSA DID 911,Jeff Boss,1
Camden,Audubon Boro,President,,Socialist Workers Party,James Harris,1
Camden,Audubon Boro,President,,American Third Position,Merlin Miller,0
Camden,Audubon Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Audubon Park Boro,President,,Democratic,Barack Obama,368
Camden,Audubon Park Boro,President,,Republican,Mitt Romney,164
Camden,Audubon Park Boro,President,,Libertarian Pary,Gary Johnson,5
Camden,Audubon Park Boro,President,,Green Party,Jill Stein,1
Camden,Audubon Park Boro,President,,Constitution Party,Virgil Goode,0
Camden,Audubon Park Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Camden,Audubon Park Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Audubon Park Boro,President,,Socialist Workers Party,James Harris,0
Camden,Audubon Park Boro,President,,American Third Position,Merlin Miller,0
Camden,Audubon Park Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Barrington Boro,President,,Democratic,Barack Obama,2015
Camden,Barrington Boro,President,,Republican,Mitt Romney,1310
Camden,Barrington Boro,President,,Libertarian Pary,Gary Johnson,23
Camden,Barrington Boro,President,,Green Party,Jill Stein,8
Camden,Barrington Boro,President,,Constitution Party,Virgil Goode,3
Camden,Barrington Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,5
Camden,Barrington Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Barrington Boro,President,,Socialist Workers Party,James Harris,1
Camden,Barrington Boro,President,,American Third Position,Merlin Miller,2
Camden,Barrington Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Bellmawr Boro,President,,Democratic,Barack Obama,3064
Camden,Bellmawr Boro,President,,Republican,Mitt Romney,1788
Camden,Bellmawr Boro,President,,Libertarian Pary,Gary Johnson,37
Camden,Bellmawr Boro,President,,Green Party,Jill Stein,18
Camden,Bellmawr Boro,President,,Constitution Party,Virgil Goode,3
Camden,Bellmawr Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,2
Camden,Bellmawr Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Bellmawr Boro,President,,Socialist Workers Party,James Harris,1
Camden,Bellmawr Boro,President,,American Third Position,Merlin Miller,2
Camden,Bellmawr Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Berlin Boro,President,,Democratic,Barack Obama,1851
Camden,Berlin Boro,President,,Republican,Mitt Romney,1720
Camden,Berlin Boro,President,,Libertarian Pary,Gary Johnson,30
Camden,Berlin Boro,President,,Green Party,Jill Stein,9
Camden,Berlin Boro,President,,Constitution Party,Virgil Goode,1
Camden,Berlin Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Camden,Berlin Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Berlin Boro,President,,Socialist Workers Party,James Harris,0
Camden,Berlin Boro,President,,American Third Position,Merlin Miller,2
Camden,Berlin Boro,President,,Socialism and Liberation,Peta Lindsay,1
Camden,Berlin Township,President,,Democratic,Barack Obama,1502
Camden,Berlin Township,President,,Republican,Mitt Romney,814
Camden,Berlin Township,President,,Libertarian Pary,Gary Johnson,11
Camden,Berlin Township,President,,Green Party,Jill Stein,6
Camden,Berlin Township,President,,Constitution Party,Virgil Goode,1
Camden,Berlin Township,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Camden,Berlin Township,President,,NSA DID 911,Jeff Boss,0
Camden,Berlin Township,President,,Socialist Workers Party,James Harris,0
Camden,Berlin Township,President,,American Third Position,Merlin Miller,0
Camden,Berlin Township,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Brooklawn Boro,President,,Democratic,Barack Obama,542
Camden,Brooklawn Boro,President,,Republican,Mitt Romney,266
Camden,Brooklawn Boro,President,,Libertarian Pary,Gary Johnson,4
Camden,Brooklawn Boro,President,,Green Party,Jill Stein,2
Camden,Brooklawn Boro,President,,Constitution Party,Virgil Goode,1
Camden,Brooklawn Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,1
Camden,Brooklawn Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Brooklawn Boro,President,,Socialist Workers Party,James Harris,1
Camden,Brooklawn Boro,President,,American Third Position,Merlin Miller,0
Camden,Brooklawn Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Camden City,President,,Democratic,Barack Obama,22254
Camden,Camden City,President,,Republican,Mitt Romney,683
Camden,Camden City,President,,Libertarian Pary,Gary Johnson,10
Camden,Camden City,President,,Green Party,Jill Stein,27
Camden,Camden City,President,,Constitution Party,Virgil Goode,5
Camden,Camden City,President,,NJ Justice Party,Ross C. (Rocky) Anderson,8
Camden,Camden City,President,,NSA DID 911,Jeff Boss,2
Camden,Camden City,President,,Socialist Workers Party,James Harris,1
Camden,Camden City,President,,American Third Position,Merlin Miller,2
Camden,Camden City,President,,Socialism and Liberation,Peta Lindsay,2
Camden,Cherry Hill Twp.,President,,Democratic,Barack Obama,22128
Camden,Cherry Hill Twp.,President,,Republican,Mitt Romney,13872
Camden,Cherry Hill Twp.,President,,Libertarian Pary,Gary Johnson,196
Camden,Cherry Hill Twp.,President,,Green Party,Jill Stein,117
Camden,Cherry Hill Twp.,President,,Constitution Party,Virgil Goode,19
Camden,Cherry Hill Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,13
Camden,Cherry Hill Twp.,President,,NSA DID 911,Jeff Boss,3
Camden,Cherry Hill Twp.,President,,Socialist Workers Party,James Harris,1
Camden,Cherry Hill Twp.,President,,American Third Position,Merlin Miller,2
Camden,Cherry Hill Twp.,President,,Socialism and Liberation,Peta Lindsay,2
Camden,Chesilhurst Boro,President,,Democratic,Barack Obama,629
Camden,Chesilhurst Boro,President,,Republican,Mitt Romney,123
Camden,Chesilhurst Boro,President,,Libertarian Pary,Gary Johnson,4
Camden,Chesilhurst Boro,President,,Green Party,Jill Stein,1
Camden,Chesilhurst Boro,President,,Constitution Party,Virgil Goode,3
Camden,Chesilhurst Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Camden,Chesilhurst Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Chesilhurst Boro,President,,Socialist Workers Party,James Harris,0
Camden,Chesilhurst Boro,President,,American Third Position,Merlin Miller,0
Camden,Chesilhurst Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Clementon Boro,President,,Democratic,Barack Obama,1316
Camden,Clementon Boro,President,,Republican,Mitt Romney,607
Camden,Clementon Boro,President,,Libertarian Pary,Gary Johnson,13
Camden,Clementon Boro,President,,Green Party,Jill Stein,8
Camden,Clementon Boro,President,,Constitution Party,Virgil Goode,1
Camden,Clementon Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,2
Camden,Clementon Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Clementon Boro,President,,Socialist Workers Party,James Harris,0
Camden,Clementon Boro,President,,American Third Position,Merlin Miller,1
Camden,Clementon Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Collingswood Boro,President,,Democratic,Barack Obama,4927
Camden,Collingswood Boro,President,,Republican,Mitt Romney,1892
Camden,Collingswood Boro,President,,Libertarian Pary,Gary Johnson,70
Camden,Collingswood Boro,President,,Green Party,Jill Stein,49
Camden,Collingswood Boro,President,,Constitution Party,Virgil Goode,7
Camden,Collingswood Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,9
Camden,Collingswood Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Collingswood Boro,President,,Socialist Workers Party,James Harris,1
Camden,Collingswood Boro,President,,American Third Position,Merlin Miller,2
Camden,Collingswood Boro,President,,Socialism and Liberation,Peta Lindsay,1
Camden,Gibbsboro Boro,President,,Democratic,Barack Obama,705
Camden,Gibbsboro Boro,President,,Republican,Mitt Romney,517
Camden,Gibbsboro Boro,President,,Libertarian Pary,Gary Johnson,6
Camden,Gibbsboro Boro,President,,Green Party,Jill Stein,1
Camden,Gibbsboro Boro,President,,Constitution Party,Virgil Goode,2
Camden,Gibbsboro Boro,President,,NJ Justice Party,Ross C. (Rocky) Anderson,0
Camden,Gibbsboro Boro,President,,NSA DID 911,Jeff Boss,0
Camden,Gibbsboro Boro,President,,Socialist Workers Party,James Harris,0
Camden,Gibbsboro Boro,President,,American Third Position,Merlin Miller,2
Camden,Gibbsboro Boro,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Gloucester City,President,,Democratic,Barack Obama,2624
Camden,Gloucester City,President,,Republican,Mitt Romney,1303
Camden,Gloucester City,President,,Libertarian Pary,Gary Johnson,39
Camden,Gloucester City,President,,Green Party,Jill Stein,23
Camden,Gloucester City,President,,Constitution Party,Virgil Goode,4
Camden,Gloucester City,President,,NJ Justice Party,Ross C. (Rocky) Anderson,3
Camden,Gloucester City,President,,NSA DID 911,Jeff Boss,0
Camden,Gloucester City,President,,Socialist Workers Party,James Harris,1
Camden,Gloucester City,President,,American Third Position,Merlin Miller,2
Camden,Gloucester City,President,,Socialism and Liberation,Peta Lindsay,0
Camden,Gloucester Twp.,President,,Democratic,Barack Obama,18178
Camden,Gloucester Twp.,President,,Republican,Mitt Romney,9999
Camden,Gloucester Twp.,President,,Libertarian Pary,Gary Johnson,159
Camden,Gloucester Twp.,President,,Green Party,Jill Stein,74
Camden,Gloucester Twp.,President,,Constitution Party,Virgil Goode,24
Camden,Gloucester Twp.,President,,NJ Justice Party,Ross C. (Rocky) Anderson,8
Camden,Gloucester Twp.,President,,NSA DID 911,Jeff Boss,3
Camden,Gloucester Twp.,President,,Socialist Workers Party,James Harris,0
Camden,Gloucester Twp.,President,,American Third Position,Merlin Miller,2
Camden,Gloucester Twp.,President,,Socialism and Liberation,Peta Lindsay,1
Camden,Haddon Twp.,President,,Democratic,Barack Obama,4975
