county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Passaic,Bloomingdale,Registered Voters,,,,5938,,,
Passaic,Bloomingdale,Ballots Cast,,,,4589,3,4423,163
Passaic,Bloomingdale,President,,DEM,Joe Biden,2098,0,2035,63
Passaic,Bloomingdale,President,,REP,Donald Trump,2369,3,2274,92
Passaic,Bloomingdale,President,,LIB,Jo Jorgensen,37,0,37,0
Passaic,Bloomingdale,President,,GRN,Howie Hawkins,20,0,20,0
Passaic,Bloomingdale,President,,UNITY,Bill Hammons,2,0,2,0
Passaic,Bloomingdale,President,,CON,Don Blankenship,3,0,3,0
Passaic,Bloomingdale,President,,SAL,Gloria La Riva,3,0,3,0
Passaic,Bloomingdale,President,,AP,Rocky de la Fuente Guerra,5,0,5,0
Passaic,Bloomingdale,President,,WRI,write-in,9,0,9,0
Passaic,Bloomingdale,US Senate,,DEM,Cory Booker,2093,0,2027,66
Passaic,Bloomingdale,US Senate,,REP,Rik Mehta,2197,3,2116,78
Passaic,Bloomingdale,US Senate,,GRN,Madelyn Hoffman,72,0,68,4
Passaic,Bloomingdale,US Senate,,OBF,Veronica Fernandez,44,0,42,2
Passaic,Bloomingdale,US Senate,,LWR,Daniel Burke,30,0,27,3
Passaic,Bloomingdale,US Senate,,WRI,write-in,8,0,8,0
Passaic,Bloomingdale,US House,CD11,DEM,Mikie Sherrill,2154,0,2085,69
Passaic,Bloomingdale,US House,CD11,REP,Rosemary Becchi,2303,3,2214,86
Passaic,Bloomingdale,US House,CD11,WRI,write-in,4,0,4,0
Passaic,Clifton,Registered Voters,,,,57784,,,
Passaic,Clifton,Ballots Cast,,,,40975,3,37606,3366
Passaic,Clifton,President,,DEM,Joe Biden,23931,0,22060,1871
Passaic,Clifton,President,,REP,Donald Trump,13909,1,12856,1052
Passaic,Clifton,President,,LIB,Jo Jorgensen,562,0,509,53
Passaic,Clifton,President,,GRN,Howie Hawkins,593,0,478,115
Passaic,Clifton,President,,UNITY,Bill Hammons,192,0,168,24
Passaic,Clifton,President,,CON,Don Blankenship,39,0,39,0
Passaic,Clifton,President,,SAL,Gloria La Riva,32,0,29,3
Passaic,Clifton,President,,AP,Rocky de la Fuente Guerra,47,0,43,4
Passaic,Clifton,President,,WRI,write-in,109,0,99,10
Passaic,Clifton,US Senate,,DEM,Cory Booker,24407,0,22501,1906
Passaic,Clifton,US Senate,,REP,Rik Mehta,13909,1,12856,1052
Passaic,Clifton,US Senate,,GRN,Madelyn Hoffman,562,0,509,53
