county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Gloucester,Borough of Clayton,Registered Voters,,,,6265,,,
Gloucester,Borough of Clayton,Ballots Cast,,,,4868,0,4659,209
Gloucester,Borough of Clayton,Ballots Cast Blank,,,,2,0,1,1
Gloucester,Borough of Clayton,President,,REP,Donald J Trump,2060,0,1970,90
Gloucester,Borough of Clayton,President,,DEM,Joseph R Biden,2648,0,2543,105
Gloucester,Borough of Clayton,President,,,"Roque ""Rocky"" De La Fuente",2,0,2,0
Gloucester,Borough of Clayton,President,,,Bill Hammons,4,0,4,0
Gloucester,Borough of Clayton,President,,,Jo Jorgensen,46,0,44,2
Gloucester,Borough of Clayton,President,,,Don Blankenship,3,0,3,0
Gloucester,Borough of Clayton,President,,,Howie Hawkins,10,0,9,1
Gloucester,Borough of Clayton,President,,,Gloria Estela La Riva,0,0,0,0
Gloucester,Borough of Clayton,President,,,Write-In Totals,23,0,23,0
Gloucester,Borough of Clayton,U.S. Senate,,REP,"Rikin ""Rik"" Mehta",1972,0,1888,84
Gloucester,Borough of Clayton,U.S. Senate,,DEM,Cory Booker,2623,0,2511,112
Gloucester,Borough of Clayton,U.S. Senate,,,Madelyn R Hoffman,61,0,59,2
Gloucester,Borough of Clayton,U.S. Senate,,,Daniel Burke,9,0,9,0
Gloucester,Borough of Clayton,U.S. Senate,,,Veronica Fernandez,32,0,32,0
Gloucester,Borough of Clayton,U.S. Senate,,,Write-In Totals,9,0,8,1
Gloucester,Borough of Clayton,U.S. House,2,REP,Jeff Van Drew,1996,0,1909,87
Gloucester,Borough of Clayton,U.S. House,2,DEM,Amy Kennedy,2605,0,2497,108
Gloucester,Borough of Clayton,U.S. House,2,,Jenna Harvey,55,0,53,2
Gloucester,Borough of Clayton,U.S. House,2,,Jesse Ehrnstrom,50,0,48,2
Gloucester,Borough of Clayton,U.S. House,2,,Write-In Totals,12,0,12,0
Gloucester,Township of Deptford,Registered Voters,,,,23616,,,
Gloucester,Township of Deptford,Ballots Cast,,,,18259,1,17734,524
Gloucester,Township of Deptford,Ballots Cast Blank,,,,3,0,3,0
Gloucester,Township of Deptford,President,,REP,Donald J Trump,7656,0,7415,241
Gloucester,Township of Deptford,President,,DEM,Joseph R Biden,9977,1,9723,253
Gloucester,Township of Deptford,President,,,"Roque ""Rocky"" De La Fuente",16,0,15,1
Gloucester,Township of Deptford,President,,,Bill Hammons,20,0,20,0
Gloucester,Township of Deptford,President,,,Jo Jorgensen,157,0,152,5
Gloucester,Township of Deptford,President,,,Don Blankenship,10,0,7,3
Gloucester,Township of Deptford,President,,,Howie Hawkins,50,0,49,1
Gloucester,Township of Deptford,President,,,Gloria Estela La Riva,11,0,11,0
Gloucester,Township of Deptford,President,,,Write-In Totals,87,0,86,1
Gloucester,Township of Deptford,U.S. Senate,,REP,"Rikin ""Rik"" Mehta",7284,0,7073,211
Gloucester,Township of Deptford,U.S. Senate,,DEM,Cory Booker,9950,1,9696,253
Gloucester,Township of Deptford,U.S. Senate,,,Madelyn R Hoffman,227,0,220,7
Gloucester,Township of Deptford,U.S. Senate,,,Daniel Burke,31,0,30,1
Gloucester,Township of Deptford,U.S. Senate,,,Veronica Fernandez,109,0,102,7
Gloucester,Township of Deptford,U.S. Senate,,,Write-In Totals,21,0,21,0
Gloucester,Township of Deptford,U.S. House,2,REP,Jeff Van Drew,,,,
Gloucester,Township of Deptford,U.S. House,2,DEM,Amy Kennedy,,,,
Gloucester,Township of Deptford,U.S. House,2,,Jenna Harvey,,,,
Gloucester,Township of Deptford,U.S. House,2,,Jesse Ehrnstrom,,,,
Gloucester,Township of Deptford,U.S. House,2,,Write-In Totals,,,,
Gloucester,"Township of East Greenwich Districts 1-5, 7",Registered Voters,,,,7201,,,
Gloucester,"Township of East Greenwich Districts 1-5, 7",Ballots Cast,,,,5925,0,5845,80
Gloucester,"Township of East Greenwich Districts 1-5, 7",Ballots Cast Blank,,,,0,0,0,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,REP,Donald J Trump,3005,0,2963,42
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,DEM,Joseph R Biden,2757,0,2724,33
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,,"Roque ""Rocky"" De La Fuente",5,0,5,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,,Bill Hammons,7,0,7,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,,Jo Jorgensen,49,0,48,1
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,,Don Blankenship,6,0,6,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,,Howie Hawkins,15,0,14,1
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,,Gloria Estela La Riva,1,0,1,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",President,,,Write-In Totals,27,0,26,1
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. Senate,,REP,"Rikin ""Rik"" Mehta",3002,0,2960,42
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. Senate,,DEM,Cory Booker,2663,0,2630,33
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. Senate,,,Madelyn R Hoffman,60,0,60,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. Senate,,,Daniel Burke,8,0,8,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. Senate,,,Veronica Fernandez,27,0,27,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. Senate,,,Write-In Totals,7,0,7,0
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. House,2,REP,Jeff Van Drew,,,,
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. House,2,DEM,Amy Kennedy,,,,
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. House,2,,Jenna Harvey,,,,
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. House,2,,Jesse Ehrnstrom,,,,
Gloucester,"Township of East Greenwich Districts 1-5, 7",U.S. House,2,,Write-In Totals,,,,
Gloucester,Township of East Greenwich Districts 6,Registered Voters,,,,1421,,,
Gloucester,Township of East Greenwich Districts 6,Ballots Cast,,,,1219,0,1213,6
Gloucester,Township of East Greenwich Districts 6,Ballots Cast Blank,,,,0,0,0,0
Gloucester,Township of East Greenwich Districts 6,President,,REP,Donald J Trump,636,0,633,3
Gloucester,Township of East Greenwich Districts 6,President,,DEM,Joseph R Biden,551,0,548,3
Gloucester,Township of East Greenwich Districts 6,President,,,"Roque ""Rocky"" De La Fuente",0,0,0,0
Gloucester,Township of East Greenwich Districts 6,President,,,Bill Hammons,0,0,0,0
Gloucester,Township of East Greenwich Districts 6,President,,,Jo Jorgensen,11,0,11,0
Gloucester,Township of East Greenwich Districts 6,President,,,Don Blankenship,1,0,1,0
Gloucester,Township of East Greenwich Districts 6,President,,,Howie Hawkins,1,0,1,0
Gloucester,Township of East Greenwich Districts 6,President,,,Gloria Estela La Riva,0,0,0,0
Gloucester,Township of East Greenwich Districts 6,President,,,Write-In Totals,6,0,6,0
Gloucester,Township of East Greenwich Districts 6,U.S. Senate,,REP,"Rikin ""Rik"" Mehta",656,0,652,4
Gloucester,Township of East Greenwich Districts 6,U.S. Senate,,DEM,Cory Booker,520,0,518,2
Gloucester,Township of East Greenwich Districts 6,U.S. Senate,,,Madelyn R Hoffman,11,0,11,0
Gloucester,Township of East Greenwich Districts 6,U.S. Senate,,,Daniel Burke,3,0,3,0
Gloucester,Township of East Greenwich Districts 6,U.S. Senate,,,Veronica Fernandez,1,0,1,0
Gloucester,Township of East Greenwich Districts 6,U.S. Senate,,,Write-In Totals,1,0,1,0
Gloucester,Township of East Greenwich Districts 6,U.S. House,2,REP,Jeff Van Drew,665,0,661,4
Gloucester,Township of East Greenwich Districts 6,U.S. House,2,DEM,Amy Kennedy,510,0,508,2
Gloucester,Township of East Greenwich Districts 6,U.S. House,2,,Jenna Harvey,10,0,10,0
Gloucester,Township of East Greenwich Districts 6,U.S. House,2,,Jesse Ehrnstrom,8,0,8,0
Gloucester,Township of East Greenwich Districts 6,U.S. House,2,,Write-In Totals,0,0,0,0
Gloucester,Township of Elk,Registered Voters,,,,3389,,,
Gloucester,Township of Elk,Ballots Cast,,,,2677,0,2582,95
Gloucester,Township of Elk,Ballots Cast Blank,,,,0,0,0,0
Gloucester,Township of Elk,President,,REP,Donald J Trump,1482,0,1437,45
Gloucester,Township of Elk,President,,DEM,Joseph R Biden,1118,0,1077,41
