county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Mercer,East Windsor,President,,,Registered Voters,19583,,,
Mercer,East Windsor,President,,,Ballots Cast,14428,9,13390,1029
Mercer,East Windsor,President,,DEM,Joe Biden,9775,2,9173,600
Mercer,East Windsor,President,,REP,Donald Trump,4186,7,3813,366
Mercer,East Windsor,President,,LIB,Jo Jorgensen,131,0,116,15
Mercer,East Windsor,President,,AP,Rocky de la Fuente Guerra,11,0,11,0
Mercer,East Windsor,President,,SAL,Gloria La Riva,6,0,6,0
Mercer,East Windsor,President,,GRN,Howie Hawkins,57,0,54,3
Mercer,East Windsor,President,,UNITY,Bill Hammons,7,0,7,0
Mercer,East Windsor,President,,CON,Don Blankenship,7,0,7,0
Mercer,East Windsor,President,,,Write-ins,37,0,35,2
Mercer,East Windsor,U.S. Senate,,REP,Rik Mehta,4306,7,3958,341
Mercer,East Windsor,U.S. Senate,,DEM,Cory Booker,9331,2,8755,574
Mercer,East Windsor,U.S. Senate,,OBF,Veronica Fernandez,80,0,71,9
Mercer,East Windsor,U.S. Senate,,LWR,Daniel Burke,16,0,16,0
Mercer,East Windsor,U.S. Senate,,GRN,Madelyn Hoffman,88,0,80,8
Mercer,East Windsor,U.S. Senate,,,Write-ins,8,0,7,1
Mercer,East Windsor,U.S. House,12,REP,Mark Razzoli,4224,7,3888,329
Mercer,East Windsor,U.S. House,12,DEM,Bonnie Coleman,9264,2,8695,567
Mercer,East Windsor,U.S. House,12,,Edward Forchion,184,0,161,23
Mercer,East Windsor,U.S. House,12,,Kenneth Cody,38,0,38,0
Mercer,East Windsor,U.S. House,12,,Write-ins,6,0,5,1
Mercer,Ewing,President,,,Registered Voters,26578,,,
Mercer,Ewing,President,,,Ballots Cast,19034,18,17786,1230
Mercer,Ewing,President,,DEM,Joe Biden,13718,8,12858,852
Mercer,Ewing,President,,REP,Donald Trump,4638,10,4324,304
Mercer,Ewing,President,,LIB,Jo Jorgensen,160,0,148,12
Mercer,Ewing,President,,GRN,Howie Hawkins,63,0,58,5
Mercer,Ewing,President,,UNITY,Bill Hammons,9,0,9,0
Mercer,Ewing,President,,CON,Don Blankenship,7,0,7,0
Mercer,Ewing,President,,SAL,Gloria La Riva,20,0,17,3
Mercer,Ewing,President,,AL,Rocky de la Fuente Guerra,15,0,14,1
Mercer,Ewing,President,,,Write-ins,45,0,43,2
Mercer,Ewing,U.S. Senate,,DEM,Cory Booker,13453,8,12602,843
Mercer,Ewing,U.S. Senate,,REP,Rik Mehta,4580,9,4301,270
