county,office,district,party,candidate,votes
Atlantic,State Senate,1,Democratic,Jeff Van Drew,780
Atlantic,State Senate,1,Republican,David S. De Weese,677
Cape May,State Senate,1,Democratic,Jeff Van Drew,12424
Cape May,State Senate,1,Republican,David S. De Weese,12408
Cumberland,State Senate,1,Democratic,Jeff Van Drew,11353
Cumberland,State Senate,1,Republican,David S. De Weese,7772
Atlantic,State Senate,2,Democratic,Jim Whelan,24075
Atlantic,State Senate,2,Republican,Vince Polistina,20997
Atlantic,State Senate,2,Independent,Lorenzo Langford,0
Cumberland,State Senate,3,Democratic,Stephen M. Sweeney,2472
Cumberland,State Senate,3,Republican,Michael M. Mulligan,1572
Gloucester,State Senate,3,Democratic,Stephen M. Sweeney,14505
Gloucester,State Senate,3,Republican,Michael M. Mulligan,11591
Salem,State Senate,3,Democratic,Stephen M. Sweeney,8322
Salem,State Senate,3,Republican,Michael M. Mulligan,7034
Camden,State Senate,4,Democratic,Fred H. Madden,13074
Camden,State Senate,4,Republican,Giancarlo D'Orazio,6773
Gloucester,State Senate,4,Democratic,Fred H. Madden,10794
Gloucester,State Senate,4,Republican,Giancarlo D'Orazio,7796
Camden,State Senate,5,Democratic,Donald W. Norcross,10884
Camden,State Senate,5,Republican,Keith Walker,6456
Gloucester,State Senate,5,Democratic,Donald W. Norcross,6828
Gloucester,State Senate,5,Republican,Keith Walker,6988
Burlington,State Senate,6,Democratic,James Beach,1151
Burlington,State Senate,6,Republican,Phil Mitsch,863
Camden,State Senate,6,Democratic,James Beach,24146
Camden,State Senate,6,Republican,Phil Mitsch,14552
Burlington,State Senate,7,Republican,Diane Allen,27011
Burlington,State Senate,7,Democratic,Gail Cook,20370
Atlantic,State Senate,8,Republican,Dawn Marie Addiego,2166
Atlantic,State Senate,8,Republican,Dawn Marie Addiego,18053
Camden,State Senate,8,Republican,Dawn Marie Addiego,2177
Atlantic,State Senate,9,Republican,Christopher J. Connors,4088
Atlantic,State Senate,9,Democratic,Dorothy A. Ryan,2974
Burlington,State Senate,9,Republican,Christopher J. Connors,1238
