county,precinct,office,district,candidate,party,early_voting,election_day,mail,provisional,emergency,federal,votes
Middlesex,Plainsboro 5,President,,Jill STEIN,,2,10,7,0,0,0,19
Middlesex,Plainsboro 5,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Plainsboro 5,President,,"Robert F. KENNEDY, Jr.",,2,5,4,0,0,0,11
Middlesex,Plainsboro 5,President,,Rachele FRUIT,,0,1,0,0,0,0,1
Middlesex,Plainsboro 5,President,,Claudia DE LA CRUZ,,0,1,1,0,0,0,2
Middlesex,Plainsboro 5,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,Plainsboro 5,President,,Write-in,,0,4,3,0,0,0,7
Middlesex,Plainsboro 6,President,,Donald J. TRUMP,,30,93,53,0,0,0,176
Middlesex,Plainsboro 6,President,,Kamala D. HARRIS,,96,146,186,0,0,0,428
Middlesex,Plainsboro 6,President,,Jill STEIN,,0,8,6,0,0,0,14
Middlesex,Plainsboro 6,President,,Chase OLIVER,,0,2,0,0,0,0,2
Middlesex,Plainsboro 6,President,,"Robert F. KENNEDY, Jr.",,0,2,2,0,0,0,4
Middlesex,Plainsboro 6,President,,Claudia DE LA CRUZ,,0,1,1,0,0,0,2
Middlesex,Plainsboro 6,President,,Randall A. TERRY,,0,0,1,0,0,0,1
Middlesex,Plainsboro 6,President,,Write-in,,0,2,1,0,0,0,3
Middlesex,Plainsboro 7,President,,Donald J. TRUMP,,21,37,40,0,0,0,98
Middlesex,Plainsboro 7,President,,Kamala D. HARRIS,,36,64,326,0,0,0,426
Middlesex,Plainsboro 7,President,,Jill STEIN,,0,6,3,0,0,0,9
Middlesex,Plainsboro 7,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Plainsboro 7,President,,"Robert F. KENNEDY, Jr.",,0,1,1,0,0,0,2
Middlesex,Plainsboro 7,President,,Write-in,,0,2,1,0,0,0,3
Middlesex,Plainsboro 8,President,,Donald J. TRUMP,,24,36,31,0,0,0,91
Middlesex,Plainsboro 8,President,,Kamala D. HARRIS,,39,66,97,0,0,0,202
Middlesex,Plainsboro 8,President,,Jill STEIN,,1,3,0,0,0,0,4
Middlesex,Plainsboro 8,President,,"Robert F. KENNEDY, Jr.",,1,1,1,0,0,0,3
Middlesex,Plainsboro 8,President,,Joseph KISHORE,,0,1,0,0,0,0,1
Middlesex,Plainsboro 8,President,,Write-in,,1,2,0,0,0,0,3
Middlesex,Plainsboro 9,President,,Donald J. TRUMP,,46,87,19,0,0,0,152
Middlesex,Plainsboro 9,President,,Kamala D. HARRIS,,98,185,140,0,0,0,423
Middlesex,Plainsboro 9,President,,Jill STEIN,,0,6,3,0,0,0,9
Middlesex,Plainsboro 9,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Plainsboro 9,President,,"Robert F. KENNEDY, Jr.",,1,2,2,0,0,0,5
Middlesex,Plainsboro 9,President,,Claudia DE LA CRUZ,,0,1,1,0,0,0,2
Middlesex,Plainsboro 9,President,,Write-in,,0,3,1,0,0,0,4
Middlesex,Plainsboro 10,President,,Donald J. TRUMP,,55,72,31,0,0,0,158
Middlesex,Plainsboro 10,President,,Kamala D. HARRIS,,88,89,213,0,0,0,390
Middlesex,Plainsboro 10,President,,Jill STEIN,,2,3,7,0,0,0,12
Middlesex,Plainsboro 10,President,,"Robert F. KENNEDY, Jr.",,0,0,1,0,0,0,1
Middlesex,Plainsboro 10,President,,Write-in,,0,1,2,0,0,0,3
Middlesex,Plainsboro 11,President,,Donald J. TRUMP,,16,30,10,0,0,0,56
Middlesex,Plainsboro 11,President,,Kamala D. HARRIS,,45,92,59,0,0,0,196
Middlesex,Plainsboro 11,President,,Jill STEIN,,1,4,1,0,0,0,6
Middlesex,Plainsboro 11,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Plainsboro 11,President,,"Robert F. KENNEDY, Jr.",,0,0,1,0,0,0,1
Middlesex,Plainsboro 11,President,,Claudia DE LA CRUZ,,0,1,1,0,0,0,2
Middlesex,Plainsboro 11,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Plainsboro 12,President,,Donald J. TRUMP,,28,81,40,0,0,0,149
Middlesex,Plainsboro 12,President,,Kamala D. HARRIS,,74,89,153,0,0,0,316
Middlesex,Plainsboro 12,President,,Jill STEIN,,1,6,1,0,0,0,8
Middlesex,Plainsboro 12,President,,Chase OLIVER,,1,0,1,0,0,0,2
Middlesex,Plainsboro 12,President,,Claudia DE LA CRUZ,,1,1,1,0,0,0,3
Middlesex,Plainsboro 12,President,,Joseph KISHORE,,0,1,0,0,0,0,1
Middlesex,Plainsboro 12,President,,Write-in,,0,2,0,0,0,0,2
Middlesex,Plainsboro 13,President,,Donald J. TRUMP,,13,102,37,0,0,0,152
Middlesex,Plainsboro 13,President,,Kamala D. HARRIS,,33,185,182,0,0,0,400
Middlesex,Plainsboro 13,President,,Jill STEIN,,0,6,2,0,0,0,8
Middlesex,Plainsboro 13,President,,Chase OLIVER,,0,0,3,0,0,0,3
Middlesex,Plainsboro 13,President,,"Robert F. KENNEDY, Jr.",,1,1,2,0,0,0,4
Middlesex,Plainsboro 13,President,,Claudia DE LA CRUZ,,0,1,0,0,0,0,1
Middlesex,Plainsboro 13,President,,Randall A. TERRY,,1,0,0,0,0,0,1
Middlesex,Plainsboro 13,President,,Write-in,,1,2,0,0,0,0,3
Middlesex,Plainsboro Provisional,President,,Donald J. TRUMP,,0,0,0,133,0,0,133
Middlesex,Plainsboro Provisional,President,,Kamala D. HARRIS,,0,0,0,269,0,0,269
Middlesex,Plainsboro Provisional,President,,Jill STEIN,,0,0,0,18,0,0,18
Middlesex,Plainsboro Provisional,President,,Chase OLIVER,,0,0,0,4,0,0,4
Middlesex,Plainsboro Provisional,President,,Randall A. TERRY,,0,0,0,1,0,0,1
Middlesex,Plainsboro Provisional,President,,Write-in,,0,0,0,3,0,0,3
Middlesex,Sayreville 1,President,,Donald J. TRUMP,,64,100,36,0,0,0,200
Middlesex,Sayreville 1,President,,Kamala D. HARRIS,,51,96,63,0,0,0,210
Middlesex,Sayreville 1,President,,Jill STEIN,,0,1,2,0,0,0,3
Middlesex,Sayreville 1,President,,"Robert F. KENNEDY, Jr.",,2,3,0,0,0,0,5
Middlesex,Sayreville 2,President,,Donald J. TRUMP,,109,241,45,0,0,0,395
Middlesex,Sayreville 2,President,,Kamala D. HARRIS,,118,154,95,0,0,0,367
Middlesex,Sayreville 2,President,,Jill STEIN,,2,12,2,0,0,0,16
Middlesex,Sayreville 2,President,,Chase OLIVER,,1,1,0,0,0,0,2
Middlesex,Sayreville 2,President,,"Robert F. KENNEDY, Jr.",,1,2,3,0,0,0,6
Middlesex,Sayreville 2,President,,Write-in,,0,1,1,0,0,0,2
Middlesex,Sayreville 3,President,,Donald J. TRUMP,,302,253,78,0,0,0,633
Middlesex,Sayreville 3,President,,Kamala D. HARRIS,,176,181,185,0,0,0,542
Middlesex,Sayreville 3,President,,Jill STEIN,,3,18,15,0,0,0,36
Middlesex,Sayreville 3,President,,Chase OLIVER,,1,2,2,0,0,0,5
Middlesex,Sayreville 3,President,,"Robert F. KENNEDY, Jr.",,1,1,2,0,0,0,4
Middlesex,Sayreville 3,President,,Rachele FRUIT,,0,2,0,0,0,0,2
Middlesex,Sayreville 3,President,,Joseph KISHORE,,0,1,0,0,0,0,1
Middlesex,Sayreville 3,President,,Write-in,,0,1,2,0,0,0,3
Middlesex,Sayreville 4,President,,Donald J. TRUMP,,111,159,51,0,0,0,321
Middlesex,Sayreville 4,President,,Kamala D. HARRIS,,71,68,52,0,0,0,191
Middlesex,Sayreville 4,President,,Jill STEIN,,1,1,0,0,0,0,2
Middlesex,Sayreville 4,President,,Chase OLIVER,,0,0,1,0,0,0,1
Middlesex,Sayreville 4,President,,"Robert F. KENNEDY, Jr.",,1,2,0,0,0,0,3
Middlesex,Sayreville 4,President,,Claudia DE LA CRUZ,,0,0,1,0,0,0,1
Middlesex,Sayreville 4,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,Sayreville 5,President,,Donald J. TRUMP,,74,216,58,0,0,0,348
Middlesex,Sayreville 5,President,,Kamala D. HARRIS,,58,124,95,0,0,0,277
Middlesex,Sayreville 5,President,,Jill STEIN,,0,9,2,0,0,0,11
Middlesex,Sayreville 5,President,,"Robert F. KENNEDY, Jr.",,1,1,0,0,0,0,2
Middlesex,Sayreville 5,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,Sayreville 5,President,,Joseph KISHORE,,1,1,0,0,0,0,2
Middlesex,Sayreville 5,President,,Write-in,,0,4,0,0,0,0,4
Middlesex,Sayreville 6,President,,Donald J. TRUMP,,38,146,20,0,0,0,204
Middlesex,Sayreville 6,President,,Kamala D. HARRIS,,15,49,50,0,0,0,114
Middlesex,Sayreville 6,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Sayreville 6,President,,"Robert F. KENNEDY, Jr.",,0,1,0,0,0,0,1
Middlesex,Sayreville 6,President,,Write-in,,1,0,0,0,0,0,1
Middlesex,Sayreville 7,President,,Donald J. TRUMP,,41,103,22,0,0,0,166
Middlesex,Sayreville 7,President,,Kamala D. HARRIS,,23,61,41,0,0,0,125
Middlesex,Sayreville 7,President,,Jill STEIN,,0,3,1,0,0,0,4
Middlesex,Sayreville 7,President,,Chase OLIVER,,0,2,0,0,0,0,2
Middlesex,Sayreville 7,President,,"Robert F. KENNEDY, Jr.",,0,1,0,0,0,0,1
Middlesex,Sayreville 7,President,,Write-in,,0,0,1,0,0,0,1
Middlesex,Sayreville 8,President,,Donald J. TRUMP,,58,155,45,0,0,0,258
Middlesex,Sayreville 8,President,,Kamala D. HARRIS,,58,74,76,0,0,0,208
Middlesex,Sayreville 8,President,,Jill STEIN,,0,5,1,0,0,0,6
Middlesex,Sayreville 8,President,,Chase OLIVER,,1,3,0,0,0,0,4
Middlesex,Sayreville 8,President,,"Robert F. KENNEDY, Jr.",,0,1,1,0,0,0,2
Middlesex,Sayreville 9,President,,Donald J. TRUMP,,56,142,18,0,0,0,216
Middlesex,Sayreville 9,President,,Kamala D. HARRIS,,22,69,50,0,0,0,141
Middlesex,Sayreville 9,President,,Jill STEIN,,1,0,4,0,0,0,5
Middlesex,Sayreville 9,President,,Chase OLIVER,,0,2,0,0,0,0,2
Middlesex,Sayreville 9,President,,"Robert F. KENNEDY, Jr.",,0,1,2,0,0,0,3
Middlesex,Sayreville 9,President,,Claudia DE LA CRUZ,,0,1,0,0,0,0,1
Middlesex,Sayreville 9,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Sayreville 10,President,,Donald J. TRUMP,,114,117,57,0,0,0,288
Middlesex,Sayreville 10,President,,Kamala D. HARRIS,,91,89,107,0,0,0,287
Middlesex,Sayreville 10,President,,Jill STEIN,,4,10,8,0,0,0,22
Middlesex,Sayreville 10,President,,"Robert F. KENNEDY, Jr.",,0,0,2,0,0,0,2
Middlesex,Sayreville 10,President,,Rachele FRUIT,,1,1,0,0,0,0,2
Middlesex,Sayreville 10,President,,Randall A. TERRY,,0,0,1,0,0,0,1
Middlesex,Sayreville 10,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Sayreville 11,President,,Donald J. TRUMP,,154,198,69,0,0,0,421
Middlesex,Sayreville 11,President,,Kamala D. HARRIS,,83,108,95,0,0,0,286
Middlesex,Sayreville 11,President,,Jill STEIN,,0,11,5,0,0,0,16
Middlesex,Sayreville 11,President,,Chase OLIVER,,0,0,1,0,0,0,1
Middlesex,Sayreville 11,President,,"Robert F. KENNEDY, Jr.",,0,4,1,0,0,0,5
Middlesex,Sayreville 11,President,,Claudia DE LA CRUZ,,0,1,1,0,0,0,2
Middlesex,Sayreville 11,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,Sayreville 11,President,,Write-in,,0,1,1,0,0,0,2
Middlesex,Sayreville 12,President,,Donald J. TRUMP,,149,205,46,0,0,0,400
Middlesex,Sayreville 12,President,,Kamala D. HARRIS,,99,156,92,0,0,0,347
Middlesex,Sayreville 12,President,,Jill STEIN,,3,14,2,0,0,0,19
Middlesex,Sayreville 12,President,,Chase OLIVER,,1,0,0,0,0,0,1
Middlesex,Sayreville 12,President,,"Robert F. KENNEDY, Jr.",,1,2,3,0,0,0,6
Middlesex,Sayreville 12,President,,Claudia DE LA CRUZ,,0,1,0,0,0,0,1
Middlesex,Sayreville 12,President,,Write-in,,1,1,1,0,0,0,3
Middlesex,Sayreville 13,President,,Donald J. TRUMP,,111,214,37,0,0,0,362
Middlesex,Sayreville 13,President,,Kamala D. HARRIS,,65,96,81,0,0,0,242
Middlesex,Sayreville 13,President,,Jill STEIN,,2,6,1,0,0,0,9
Middlesex,Sayreville 13,President,,Chase OLIVER,,1,1,0,0,0,0,2
Middlesex,Sayreville 13,President,,"Robert F. KENNEDY, Jr.",,0,4,2,0,0,0,6
Middlesex,Sayreville 13,President,,Claudia DE LA CRUZ,,1,1,0,0,0,0,2
Middlesex,Sayreville 13,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,Sayreville 13,President,,Write-in,,0,4,0,0,0,0,4
Middlesex,Sayreville 14,President,,Donald J. TRUMP,,86,120,48,0,0,0,254
Middlesex,Sayreville 14,President,,Kamala D. HARRIS,,53,90,74,0,0,0,217
Middlesex,Sayreville 14,President,,Jill STEIN,,0,2,0,0,0,0,2
Middlesex,Sayreville 14,President,,Chase OLIVER,,0,0,1,0,0,0,1
Middlesex,Sayreville 14,President,,"Robert F. KENNEDY, Jr.",,0,1,0,0,0,0,1
Middlesex,Sayreville 14,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Sayreville 15,President,,Donald J. TRUMP,,101,144,60,0,0,0,305
Middlesex,Sayreville 15,President,,Kamala D. HARRIS,,59,71,77,0,0,0,207
Middlesex,Sayreville 15,President,,Jill STEIN,,1,7,3,0,0,0,11
Middlesex,Sayreville 15,President,,Chase OLIVER,,1,0,0,0,0,0,1
Middlesex,Sayreville 15,President,,"Robert F. KENNEDY, Jr.",,0,0,3,0,0,0,3
Middlesex,Sayreville 16,President,,Donald J. TRUMP,,102,194,38,0,0,0,334
Middlesex,Sayreville 16,President,,Kamala D. HARRIS,,47,90,59,0,0,0,196
Middlesex,Sayreville 16,President,,Jill STEIN,,1,11,0,0,0,0,12
Middlesex,Sayreville 16,President,,Chase OLIVER,,0,1,1,0,0,0,2
Middlesex,Sayreville 16,President,,"Robert F. KENNEDY, Jr.",,0,1,1,0,0,0,2
Middlesex,Sayreville 16,President,,Rachele FRUIT,,0,1,0,0,0,0,1
Middlesex,Sayreville 17,President,,Donald J. TRUMP,,60,85,37,0,0,0,182
Middlesex,Sayreville 17,President,,Kamala D. HARRIS,,33,62,43,0,0,0,138
Middlesex,Sayreville 17,President,,Jill STEIN,,0,6,0,0,0,0,6
Middlesex,Sayreville 17,President,,Chase OLIVER,,1,0,0,0,0,0,1
Middlesex,Sayreville 17,President,,"Robert F. KENNEDY, Jr.",,0,2,0,0,0,0,2
Middlesex,Sayreville 17,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Sayreville 18,President,,Donald J. TRUMP,,167,148,45,0,0,0,360
Middlesex,Sayreville 18,President,,Kamala D. HARRIS,,73,71,63,0,0,0,207
Middlesex,Sayreville 18,President,,Jill STEIN,,0,1,1,0,0,0,2
Middlesex,Sayreville 18,President,,Chase OLIVER,,0,0,1,0,0,0,1
Middlesex,Sayreville 18,President,,"Robert F. KENNEDY, Jr.",,0,3,4,0,0,0,7
Middlesex,Sayreville 18,President,,Claudia DE LA CRUZ,,0,0,1,0,0,0,1
Middlesex,Sayreville 18,President,,Write-in,,0,2,2,0,0,0,4
Middlesex,Sayreville 19,President,,Donald J. TRUMP,,68,102,30,0,0,0,200
Middlesex,Sayreville 19,President,,Kamala D. HARRIS,,22,57,37,0,0,0,116
Middlesex,Sayreville 19,President,,Jill STEIN,,0,5,1,0,0,0,6
Middlesex,Sayreville 19,President,,"Robert F. KENNEDY, Jr.",,1,0,0,0,0,0,1
Middlesex,Sayreville 20,President,,Donald J. TRUMP,,58,100,23,0,0,0,181
Middlesex,Sayreville 20,President,,Kamala D. HARRIS,,43,138,88,0,0,0,269
Middlesex,Sayreville 20,President,,Jill STEIN,,0,4,0,0,0,0,4
Middlesex,Sayreville 20,President,,Chase OLIVER,,1,0,0,0,0,0,1
Middlesex,Sayreville 20,President,,"Robert F. KENNEDY, Jr.",,3,1,0,0,0,0,4
Middlesex,Sayreville 20,President,,Randall A. TERRY,,0,0,1,0,0,0,1
Middlesex,Sayreville 20,President,,Joseph KISHORE,,0,1,0,0,0,0,1
Middlesex,Sayreville 21,President,,Donald J. TRUMP,,101,119,34,0,0,0,254
Middlesex,Sayreville 21,President,,Kamala D. HARRIS,,58,85,47,0,0,0,190
Middlesex,Sayreville 21,President,,Jill STEIN,,1,11,1,0,0,0,13
Middlesex,Sayreville 21,President,,Chase OLIVER,,0,2,0,0,0,0,2
Middlesex,Sayreville 21,President,,"Robert F. KENNEDY, Jr.",,2,3,0,0,0,0,5
Middlesex,Sayreville 21,President,,Rachele FRUIT,,1,0,0,0,0,0,1
Middlesex,Sayreville 21,President,,Claudia DE LA CRUZ,,0,1,0,0,0,0,1
Middlesex,Sayreville 21,President,,Randall A. TERRY,,1,1,0,0,0,0,2
Middlesex,Sayreville 22,President,,Donald J. TRUMP,,51,157,21,0,0,0,229
Middlesex,Sayreville 22,President,,Kamala D. HARRIS,,38,69,53,0,0,0,160
Middlesex,Sayreville 22,President,,Jill STEIN,,1,0,0,0,0,0,1
Middlesex,Sayreville 22,President,,Chase OLIVER,,0,3,1,0,0,0,4
Middlesex,Sayreville 22,President,,"Robert F. KENNEDY, Jr.",,0,2,0,0,0,0,2
Middlesex,Sayreville 22,President,,Claudia DE LA CRUZ,,0,1,0,0,0,0,1
Middlesex,Sayreville 22,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,Sayreville 22,President,,Write-in,,1,0,0,0,0,0,1
Middlesex,Sayreville 23,President,,Donald J. TRUMP,,78,106,40,0,0,0,224
Middlesex,Sayreville 23,President,,Kamala D. HARRIS,,50,55,52,0,0,0,157
Middlesex,Sayreville 23,President,,Jill STEIN,,0,5,0,0,0,0,5
Middlesex,Sayreville 23,President,,"Robert F. KENNEDY, Jr.",,1,0,0,0,0,0,1
Middlesex,Sayreville 23,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Sayreville 24,President,,Donald J. TRUMP,,155,185,57,0,0,0,397
Middlesex,Sayreville 24,President,,Kamala D. HARRIS,,38,66,68,0,0,0,172
Middlesex,Sayreville 24,President,,Jill STEIN,,12,12,1,0,0,0,25
Middlesex,Sayreville 24,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Sayreville 24,President,,"Robert F. KENNEDY, Jr.",,1,2,0,0,0,0,3
Middlesex,Sayreville 24,President,,Claudia DE LA CRUZ,,1,0,0,0,0,0,1
Middlesex,Sayreville 24,President,,Write-in,,0,2,0,0,0,0,2
Middlesex,Sayreville 25,President,,Donald J. TRUMP,,94,182,48,0,0,0,324
Middlesex,Sayreville 25,President,,Kamala D. HARRIS,,36,68,75,0,0,0,179
Middlesex,Sayreville 25,President,,Jill STEIN,,0,4,0,0,0,0,4
Middlesex,Sayreville 25,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Sayreville 25,President,,"Robert F. KENNEDY, Jr.",,1,1,1,0,0,0,3
Middlesex,Sayreville 25,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Sayreville 26,President,,Donald J. TRUMP,,130,156,55,0,0,0,341
Middlesex,Sayreville 26,President,,Kamala D. HARRIS,,70,102,91,0,0,0,263
Middlesex,Sayreville 26,President,,Jill STEIN,,4,6,3,0,0,0,13
Middlesex,Sayreville 26,President,,"Robert F. KENNEDY, Jr.",,1,1,1,0,0,0,3
Middlesex,Sayreville 26,President,,Write-in,,1,0,0,0,0,0,1
Middlesex,Sayreville 27,President,,Donald J. TRUMP,,110,204,61,0,0,0,375
Middlesex,Sayreville 27,President,,Kamala D. HARRIS,,73,181,95,0,0,0,349
Middlesex,Sayreville 27,President,,Jill STEIN,,0,12,1,0,0,0,13
Middlesex,Sayreville 27,President,,Chase OLIVER,,0,0,1,0,0,0,1
Middlesex,Sayreville 27,President,,"Robert F. KENNEDY, Jr.",,1,0,1,0,0,0,2
Middlesex,Sayreville 27,President,,Rachele FRUIT,,1,0,0,0,0,0,1
Middlesex,Sayreville 27,President,,Claudia DE LA CRUZ,,0,1,0,0,0,0,1
Middlesex,Sayreville 27,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,Sayreville 27,President,,Joseph KISHORE,,3,0,0,0,0,0,3
Middlesex,Sayreville 27,President,,Write-in,,0,3,1,0,0,0,4
Middlesex,Sayreville 28,President,,Donald J. TRUMP,,107,110,43,0,0,0,260
Middlesex,Sayreville 28,President,,Kamala D. HARRIS,,78,124,112,0,0,0,314
Middlesex,Sayreville 28,President,,Jill STEIN,,0,5,1,0,0,0,6
Middlesex,Sayreville 28,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Sayreville 28,President,,"Robert F. KENNEDY, Jr.",,1,2,1,0,0,0,4
Middlesex,Sayreville 28,President,,Joseph KISHORE,,0,0,1,0,0,0,1
Middlesex,Sayreville 28,President,,Write-in,,0,2,0,0,0,0,2
Middlesex,Sayreville 29,President,,Donald J. TRUMP,,81,97,26,0,0,0,204
Middlesex,Sayreville 29,President,,Kamala D. HARRIS,,31,56,49,0,0,0,136
Middlesex,Sayreville 29,President,,Jill STEIN,,0,1,1,0,0,0,2
Middlesex,Sayreville 29,President,,"Robert F. KENNEDY, Jr.",,1,0,0,0,0,0,1
Middlesex,Sayreville 29,President,,Claudia DE LA CRUZ,,0,1,0,0,0,0,1
Middlesex,Sayreville 29,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,Sayreville 29,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Sayreville 30,President,,Donald J. TRUMP,,187,154,87,0,0,0,428
Middlesex,Sayreville 30,President,,Kamala D. HARRIS,,171,120,149,0,0,0,440
Middlesex,Sayreville 30,President,,Jill STEIN,,3,8,4,0,0,0,15
Middlesex,Sayreville 30,President,,"Robert F. KENNEDY, Jr.",,3,1,1,0,0,0,5
Middlesex,Sayreville 30,President,,Claudia DE LA CRUZ,,0,0,1,0,0,0,1
Middlesex,Sayreville 30,President,,Joseph KISHORE,,1,0,0,0,0,0,1
Middlesex,Sayreville 30,President,,Write-in,,1,2,0,0,0,0,3
Middlesex,Sayreville 31,President,,Donald J. TRUMP,,118,248,58,0,0,0,424
Middlesex,Sayreville 31,President,,Kamala D. HARRIS,,149,279,150,0,0,0,578
Middlesex,Sayreville 31,President,,Jill STEIN,,5,12,3,0,0,0,20
Middlesex,Sayreville 31,President,,"Robert F. KENNEDY, Jr.",,1,5,0,0,0,0,6
Middlesex,Sayreville 31,President,,Write-in,,1,1,1,0,0,0,3
Middlesex,Sayreville 32,President,,Donald J. TRUMP,,155,107,49,0,0,0,311
Middlesex,Sayreville 32,President,,Kamala D. HARRIS,,94,80,125,0,0,0,299
Middlesex,Sayreville 32,President,,Jill STEIN,,4,1,2,0,0,0,7
Middlesex,Sayreville 32,President,,Chase OLIVER,,1,1,0,0,0,0,2
Middlesex,Sayreville 32,President,,"Robert F. KENNEDY, Jr.",,0,0,1,0,0,0,1
Middlesex,Sayreville 32,President,,Randall A. TERRY,,0,0,1,0,0,0,1
Middlesex,Sayreville 32,President,,Write-in,,0,2,2,0,0,0,4
Middlesex,Sayreville 33,President,,Donald J. TRUMP,,62,147,40,0,0,0,249
Middlesex,Sayreville 33,President,,Kamala D. HARRIS,,148,261,139,0,0,0,548
Middlesex,Sayreville 33,President,,Jill STEIN,,0,9,4,0,0,0,13
Middlesex,Sayreville 33,President,,Chase OLIVER,,0,1,1,0,0,0,2
Middlesex,Sayreville 33,President,,"Robert F. KENNEDY, Jr.",,1,2,0,0,0,0,3
Middlesex,Sayreville 33,President,,Claudia DE LA CRUZ,,0,2,0,0,0,0,2
Middlesex,Sayreville 33,President,,Write-in,,1,5,1,0,0,0,7
Middlesex,Sayreville 34,President,,Donald J. TRUMP,,64,132,26,0,0,0,222
Middlesex,Sayreville 34,President,,Kamala D. HARRIS,,74,148,92,0,0,0,314
Middlesex,Sayreville 34,President,,Jill STEIN,,2,11,6,0,0,0,19
Middlesex,Sayreville 34,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,Sayreville 34,President,,"Robert F. KENNEDY, Jr.",,0,2,0,0,0,0,2
Middlesex,Sayreville 34,President,,Claudia DE LA CRUZ,,1,2,1,0,0,0,4
Middlesex,Sayreville 34,President,,Write-in,,0,1,0,0,0,0,1
Middlesex,Sayreville 35,President,,Donald J. TRUMP,,81,140,78,0,0,0,299
Middlesex,Sayreville 35,President,,Kamala D. HARRIS,,57,109,152,0,0,0,318
Middlesex,Sayreville 35,President,,Jill STEIN,,2,4,1,0,0,0,7
Middlesex,Sayreville 35,President,,Chase OLIVER,,0,0,3,0,0,0,3
Middlesex,Sayreville 35,President,,"Robert F. KENNEDY, Jr.",,0,1,1,0,0,0,2
Middlesex,Sayreville 35,President,,Write-in,,0,0,1,0,0,0,1
Middlesex,Sayreville Provisional,President,,Donald J. TRUMP,,0,0,0,449,0,0,449
Middlesex,Sayreville Provisional,President,,Kamala D. HARRIS,,0,0,0,445,0,0,445
Middlesex,Sayreville Provisional,President,,Jill STEIN,,0,0,0,25,0,0,25
Middlesex,Sayreville Provisional,President,,Chase OLIVER,,0,0,0,2,0,0,2
Middlesex,Sayreville Provisional,President,,"Robert F. KENNEDY, Jr.",,0,0,0,7,0,0,7
Middlesex,Sayreville Provisional,President,,Claudia DE LA CRUZ,,0,0,0,4,0,0,4
Middlesex,Sayreville Provisional,President,,Joseph KISHORE,,0,0,0,1,0,0,1
Middlesex,Sayreville Provisional,President,,Write-in,,0,0,0,5,0,0,5
Middlesex,South Amboy 1-1,President,,Donald J. TRUMP,,57,109,25,0,0,0,191
Middlesex,South Amboy 1-1,President,,Kamala D. HARRIS,,27,37,35,0,0,0,99
Middlesex,South Amboy 1-1,President,,"Robert F. KENNEDY, Jr.",,0,2,0,0,0,0,2
Middlesex,South Amboy 1-1,President,,Randall A. TERRY,,0,1,0,0,0,0,1
Middlesex,South Amboy 1-1,President,,Joseph KISHORE,,1,1,0,0,0,0,2
Middlesex,South Amboy 1-2,President,,Donald J. TRUMP,,76,246,51,0,0,0,373
Middlesex,South Amboy 1-2,President,,Kamala D. HARRIS,,39,116,93,0,0,0,248
Middlesex,South Amboy 1-2,President,,Jill STEIN,,1,7,1,0,0,0,9
Middlesex,South Amboy 1-2,President,,Chase OLIVER,,0,2,0,0,0,0,2
Middlesex,South Amboy 1-2,President,,"Robert F. KENNEDY, Jr.",,0,4,1,0,0,0,5
Middlesex,South Amboy 1-2,President,,Claudia DE LA CRUZ,,0,2,0,0,0,0,2
Middlesex,South Amboy 1-2,President,,Joseph KISHORE,,2,0,0,0,0,0,2
Middlesex,South Amboy 1-2,President,,Write-in,,0,1,2,0,0,0,3
Middlesex,South Amboy 1-3,President,,Donald J. TRUMP,,49,158,59,0,0,0,266
Middlesex,South Amboy 1-3,President,,Kamala D. HARRIS,,39,106,81,0,0,0,226
Middlesex,South Amboy 1-3,President,,Jill STEIN,,0,6,1,0,0,0,7
Middlesex,South Amboy 1-3,President,,Chase OLIVER,,0,1,0,0,0,0,1
Middlesex,South Amboy 1-3,President,,"Robert F. KENNEDY, Jr.",,0,1,2,0,0,0,3
Middlesex,South Amboy 1-3,President,,Randall A. TERRY,,0,2,0,0,0,0,2
