county,municipality,office,district,party,candidate,votes
Salem,Pennsville,U.S. House,2,D-R Party,Alexander H. Spano,2
Salem,Pilesgrove,U.S. House,2,D-R Party,Alexander H. Spano,2
Salem,Pittsgrove,U.S. House,2,D-R Party,Alexander H. Spano,2
Salem,Quinton,U.S. House,2,D-R Party,Alexander H. Spano,0
Salem,Salem Eastward,U.S. House,2,D-R Party,Alexander H. Spano,1
Salem,Salem Westward,U.S. House,2,D-R Party,Alexander H. Spano,4
Salem,Upper Pittsgrove,U.S. House,2,D-R Party,Alexander H. Spano,3
Salem,Woodstown,U.S. House,2,D-R Party,Alexander H. Spano,1
Salem,Total,U.S. House,2,D-R Party,Alexander H. Spano,25
Salem,Alloway,U.S. House,2,Independent,Gary Stein,10
Salem,Carneys Point,U.S. House,2,Independent,Gary Stein,20
Salem,Elmer,U.S. House,2,Independent,Gary Stein,4
Salem,Elsinboro,U.S. House,2,Independent,Gary Stein,1
Salem,Lower Alloways Creek,U.S. House,2,Independent,Gary Stein,9
Salem,Mannington,U.S. House,2,Independent,Gary Stein,2
Salem,Oldmans,U.S. House,2,Independent,Gary Stein,8
Salem,Penns Grove,U.S. House,2,Independent,Gary Stein,7
Salem,Pennsville,U.S. House,2,Independent,Gary Stein,39
Salem,Pilesgrove,U.S. House,2,Independent,Gary Stein,19
Salem,Pittsgrove,U.S. House,2,Independent,Gary Stein,23
Salem,Quinton,U.S. House,2,Independent,Gary Stein,10
Salem,Salem Eastward,U.S. House,2,Independent,Gary Stein,1
Salem,Salem Westward,U.S. House,2,Independent,Gary Stein,5
Salem,Upper Pittsgrove,U.S. House,2,Independent,Gary Stein,12
Salem,Woodstown,U.S. House,2,Independent,Gary Stein,13
Salem,Total,U.S. House,2,Independent,Gary Stein,183
Salem,Alloway,U.S. House,2,American Labor Party,Constantino Rozzo,1
Salem,Carneys Point,U.S. House,2,American Labor Party,Constantino Rozzo,8
Salem,Elmer,U.S. House,2,American Labor Party,Constantino Rozzo,0
Salem,Elsinboro,U.S. House,2,American Labor Party,Constantino Rozzo,4
Salem,Lower Alloways Creek,U.S. House,2,American Labor Party,Constantino Rozzo,1
Salem,Mannington,U.S. House,2,American Labor Party,Constantino Rozzo,0
Salem,Oldmans,U.S. House,2,American Labor Party,Constantino Rozzo,2
Salem,Penns Grove,U.S. House,2,American Labor Party,Constantino Rozzo,3
Salem,Pennsville,U.S. House,2,American Labor Party,Constantino Rozzo,9
Salem,Pilesgrove,U.S. House,2,American Labor Party,Constantino Rozzo,2
Salem,Pittsgrove,U.S. House,2,American Labor Party,Constantino Rozzo,8
Salem,Quinton,U.S. House,2,American Labor Party,Constantino Rozzo,2
Salem,Salem Eastward,U.S. House,2,American Labor Party,Constantino Rozzo,1
Salem,Salem Westward,U.S. House,2,American Labor Party,Constantino Rozzo,3
Salem,Upper Pittsgrove,U.S. House,2,American Labor Party,Constantino Rozzo,1
Salem,Woodstown,U.S. House,2,American Labor Party,Constantino Rozzo,4
Salem,Total,U.S. House,2,American Labor Party,Constantino Rozzo,49
Salem,Alloway,U.S. House,2,Independent,Bayode Olabisi,5
Salem,Carneys Point,U.S. House,2,Independent,Bayode Olabisi,13
Salem,Elmer,U.S. House,2,Independent,Bayode Olabisi,0
Salem,Elsinboro,U.S. House,2,Independent,Bayode Olabisi,4
Salem,Lower Alloways Creek,U.S. House,2,Independent,Bayode Olabisi,6
Salem,Mannington,U.S. House,2,Independent,Bayode Olabisi,1
Salem,Oldmans,U.S. House,2,Independent,Bayode Olabisi,3
Salem,Penns Grove,U.S. House,2,Independent,Bayode Olabisi,3
Salem,Pennsville,U.S. House,2,Independent,Bayode Olabisi,16
Salem,Pilesgrove,U.S. House,2,Independent,Bayode Olabisi,12
Salem,Pittsgrove,U.S. House,2,Independent,Bayode Olabisi,15
Salem,Quinton,U.S. House,2,Independent,Bayode Olabisi,4
Salem,Salem Eastward,U.S. House,2,Independent,Bayode Olabisi,4
Salem,Salem Westward,U.S. House,2,Independent,Bayode Olabisi,3
Salem,Upper Pittsgrove,U.S. House,2,Independent,Bayode Olabisi,10
Salem,Woodstown,U.S. House,2,Independent,Bayode Olabisi,5
Salem,Total,U.S. House,2,Independent,Bayode Olabisi,104
Salem,Alloway Twp,U.S. Senate,,Republican,Jeff Bell,643
Salem,Carneys Point Twp,U.S. Senate,,Republican,Jeff Bell,902
Salem,Elmer Boro,U.S. Senate,,Republican,Jeff Bell,230
Salem,Elsinboro Twp,U.S. Senate,,Republican,Jeff Bell,249
Salem,Lower Alloways Creek Twp,U.S. Senate,,Republican,Jeff Bell,449
Salem,Mannington Twp,U.S. Senate,,Republican,Jeff Bell,254
Salem,Oldmans Twp,U.S. Senate,,Republican,Jeff Bell,324
Salem,Penns Grove Boro,U.S. Senate,,Republican,Jeff Bell,155
Salem,Pennsville Twp,U.S. Senate,,Republican,Jeff Bell,2046
Salem,Pilesgrove Twp,U.S. Senate,,Republican,Jeff Bell,874
Salem,Pittsgrove Twp,U.S. Senate,,Republican,Jeff Bell,1303
Salem,Quinton Twp,U.S. Senate,,Republican,Jeff Bell,439
Salem,Salem City,U.S. Senate,,Republican,Jeff Bell,165
Salem,Upper Pittsgrove Twp,U.S. Senate,,Republican,Jeff Bell,746
Salem,Woodstown Boro,U.S. Senate,,Republican,Jeff Bell,525
Salem,Total,U.S. Senate,,Republican,Jeff Bell,9304
Salem,Alloway Twp,U.S. Senate,,Democratic,Cory Booker,372
Salem,Carneys Point Twp,U.S. Senate,,Democratic,Cory Booker,1099
Salem,Elmer Boro,U.S. Senate,,Democratic,Cory Booker,138
Salem,Elsinboro Twp,U.S. Senate,,Democratic,Cory Booker,162
Salem,Lower Alloways Creek Twp,U.S. Senate,,Democratic,Cory Booker,246
Salem,Mannington Twp,U.S. Senate,,Democratic,Cory Booker,188
Salem,Oldmans Twp,U.S. Senate,,Democratic,Cory Booker,237
Salem,Penns Grove Boro,U.S. Senate,,Democratic,Cory Booker,548
Salem,Pennsville Twp,U.S. Senate,,Democratic,Cory Booker,1451
Salem,Pilesgrove Twp,U.S. Senate,,Democratic,Cory Booker,588
Salem,Pittsgrove Twp,U.S. Senate,,Democratic,Cory Booker,1082
Salem,Quinton Twp,U.S. Senate,,Democratic,Cory Booker,298
Salem,Salem City,U.S. Senate,,Democratic,Cory Booker,781
Salem,Upper Pittsgrove Twp,U.S. Senate,,Democratic,Cory Booker,347
Salem,Woodstown Boro,U.S. Senate,,Democratic,Cory Booker,523
Salem,Total,U.S. Senate,,Democratic,Cory Booker,8060
Salem,Alloway Twp,U.S. Senate,,Independent,Jeff Boss,15
Salem,Carneys Point Twp,U.S. Senate,,Independent,Jeff Boss,35
Salem,Elmer Boro,U.S. Senate,,Independent,Jeff Boss,6
Salem,Elsinboro Twp,U.S. Senate,,Independent,Jeff Boss,7
Salem,Lower Alloways Creek Twp,U.S. Senate,,Independent,Jeff Boss,25
Salem,Mannington Twp,U.S. Senate,,Independent,Jeff Boss,5
Salem,Oldmans Twp,U.S. Senate,,Independent,Jeff Boss,13
Salem,Penns Grove Boro,U.S. Senate,,Independent,Jeff Boss,5
Salem,Pennsville Twp,U.S. Senate,,Independent,Jeff Boss,71
Salem,Pilesgrove Twp,U.S. Senate,,Independent,Jeff Boss,29
Salem,Pittsgrove Twp,U.S. Senate,,Independent,Jeff Boss,39
Salem,Quinton Twp,U.S. Senate,,Independent,Jeff Boss,13
Salem,Salem City,U.S. Senate,,Independent,Jeff Boss,15
Salem,Upper Pittsgrove Twp,U.S. Senate,,Independent,Jeff Boss,27
Salem,Woodstown Boro,U.S. Senate,,Independent,Jeff Boss,21
Salem,Total,U.S. Senate,,Independent,Jeff Boss,326
Salem,Alloway Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,15
Salem,Carneys Point Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,30
Salem,Elmer Boro,U.S. Senate,,Libertarian Party,Joseph Baratelli,5
Salem,Elsinboro Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,7
Salem,Lower Alloways Creek Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,4
Salem,Mannington Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,12
Salem,Oldmans Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,7
Salem,Penns Grove Boro,U.S. Senate,,Libertarian Party,Joseph Baratelli,15
Salem,Pennsville Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,68
Salem,Pilesgrove Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,22
Salem,Pittsgrove Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,25
Salem,Quinton Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,14
Salem,Salem City,U.S. Senate,,Libertarian Party,Joseph Baratelli,9
Salem,Upper Pittsgrove Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,15
Salem,Woodstown Boro,U.S. Senate,,Libertarian Party,Joseph Baratelli,12
Salem,Total,U.S. Senate,,Libertarian Party,Joseph Baratelli,260
Salem,Alloway Twp,U.S. Senate,,Independent,Antonio N. Sabas,0
Salem,Carneys Point Twp,U.S. Senate,,Independent,Antonio N. Sabas,10
Salem,Elmer Boro,U.S. Senate,,Independent,Antonio N. Sabas,1
Salem,Elsinboro Twp,U.S. Senate,,Independent,Antonio N. Sabas,1
Salem,Lower Alloways Creek Twp,U.S. Senate,,Independent,Antonio N. Sabas,3
Salem,Mannington Twp,U.S. Senate,,Independent,Antonio N. Sabas,0
Salem,Oldmans Twp,U.S. Senate,,Independent,Antonio N. Sabas,3
Salem,Penns Grove Boro,U.S. Senate,,Independent,Antonio N. Sabas,5
Salem,Pennsville Twp,U.S. Senate,,Independent,Antonio N. Sabas,13
Salem,Pilesgrove Twp,U.S. Senate,,Independent,Antonio N. Sabas,3
Salem,Pittsgrove Twp,U.S. Senate,,Independent,Antonio N. Sabas,6
Salem,Quinton Twp,U.S. Senate,,Independent,Antonio N. Sabas,0
Salem,Salem City,U.S. Senate,,Independent,Antonio N. Sabas,6
Salem,Upper Pittsgrove Twp,U.S. Senate,,Independent,Antonio N. Sabas,5
Salem,Woodstown Boro,U.S. Senate,,Independent,Antonio N. Sabas,7
Salem,Total,U.S. Senate,,Independent,Antonio N. Sabas,63
Salem,Alloway Twp,U.S. Senate,,Economic Growth,Hank Schroeder,1
Salem,Carneys Point Twp,U.S. Senate,,Economic Growth,Hank Schroeder,5
Salem,Elmer Boro,U.S. Senate,,Economic Growth,Hank Schroeder,1
Salem,Elsinboro Twp,U.S. Senate,,Economic Growth,Hank Schroeder,0
Salem,Lower Alloways Creek Twp,U.S. Senate,,Economic Growth,Hank Schroeder,4
Salem,Mannington Twp,U.S. Senate,,Economic Growth,Hank Schroeder,0
Salem,Oldmans Twp,U.S. Senate,,Economic Growth,Hank Schroeder,3
Salem,Penns Grove Boro,U.S. Senate,,Economic Growth,Hank Schroeder,7
Salem,Pennsville Twp,U.S. Senate,,Economic Growth,Hank Schroeder,12
Salem,Pilesgrove Twp,U.S. Senate,,Economic Growth,Hank Schroeder,0
Salem,Pittsgrove Twp,U.S. Senate,,Economic Growth,Hank Schroeder,8
Salem,Quinton Twp,U.S. Senate,,Economic Growth,Hank Schroeder,4
Salem,Salem City,U.S. Senate,,Economic Growth,Hank Schroeder,2
Salem,Upper Pittsgrove Twp,U.S. Senate,,Economic Growth,Hank Schroeder,4
Salem,Woodstown Boro,U.S. Senate,,Economic Growth,Hank Schroeder,1
Salem,Total,U.S. Senate,,Economic Growth,Hank Schroeder,52
Salem,Alloway Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,3
Salem,Carneys Point Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,7
Salem,Elmer Boro,U.S. Senate,,D-R Party,Eugene Martin LaVergne,2
Salem,Elsinboro Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,1
Salem,Lower Alloways Creek Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,2
Salem,Mannington Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,0
Salem,Oldmans Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,1
Salem,Penns Grove Boro,U.S. Senate,,D-R Party,Eugene Martin LaVergne,1
Salem,Pennsville Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,5
Salem,Pilesgrove Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,2
Salem,Pittsgrove Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,1
Salem,Quinton Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,3
Salem,Salem City,U.S. Senate,,D-R Party,Eugene Martin LaVergne,2
Salem,Upper Pittsgrove Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,0
Salem,Woodstown Boro,U.S. Senate,,D-R Party,Eugene Martin LaVergne,2
Salem,Total,U.S. Senate,,D-R Party,Eugene Martin LaVergne,32
