county,municipality,office,district,party,candidate,votes
Mercer,Princeton,U.S. House,12,Start the Conversation,Jack Freudenheim,16
Mercer,City of Trenton,U.S. House,12,Start the Conversation,Jack Freudenheim,34
Mercer,West Windsor Twp,U.S. House,12,Start the Conversation,Jack Freudenheim,13
Mercer,Total,U.S. House,12,Start the Conversation,Jack Freudenheim,140
Mercer,East Windsor Twp,U.S. House,12,D-R Party,Allen J. Cannon,33
Mercer,Ewing Twp,U.S. House,12,D-R Party,Allen J. Cannon,48
Mercer,Hightstown Boro,U.S. House,12,D-R Party,Allen J. Cannon,3
Mercer,Hopewell Boro,U.S. House,12,D-R Party,Allen J. Cannon,1
Mercer,Hopewell Twp,U.S. House,12,D-R Party,Allen J. Cannon,52
Mercer,Lawrence Twp,U.S. House,12,D-R Party,Allen J. Cannon,29
Mercer,Pennington Boro,U.S. House,12,D-R Party,Allen J. Cannon,5
Mercer,Princeton,U.S. House,12,D-R Party,Allen J. Cannon,20
Mercer,City of Trenton,U.S. House,12,D-R Party,Allen J. Cannon,96
Mercer,West Windsor Twp,U.S. House,12,D-R Party,Allen J. Cannon,19
Mercer,Total,U.S. House,12,D-R Party,Allen J. Cannon,306
Mercer,East Windsor Twp,U.S. Senate,,Democratic,Cory Booker,3301
Mercer,Ewing Twp,U.S. Senate,,Democratic,Cory Booker,6691
Mercer,Hamilton Twp,U.S. Senate,,Democratic,Cory Booker,10830
Mercer,Hightstown Boro,U.S. Senate,,Democratic,Cory Booker,759
Mercer,Hopewell Boro,U.S. Senate,,Democratic,Cory Booker,527
Mercer,Hopewell Twp,U.S. Senate,,Democratic,Cory Booker,3235
Mercer,Lawrence Twp,U.S. Senate,,Democratic,Cory Booker,5370
Mercer,Pennington Boro,U.S. Senate,,Democratic,Cory Booker,615
Mercer,Princeton,U.S. Senate,,Democratic,Cory Booker,5635
Mercer,Trenton City,U.S. Senate,,Democratic,Cory Booker,9870
Mercer,Twp. of Robbinsville,U.S. Senate,,Democratic,Cory Booker,1549
Mercer,West Windsor Twp,U.S. Senate,,Democratic,Cory Booker,4094
Mercer,Total,U.S. Senate,,Democratic,Cory Booker,52476
Mercer,East Windsor Twp,U.S. Senate,,Republican,Jeff Bell,1825
Mercer,Ewing Twp,U.S. Senate,,Republican,Jeff Bell,2700
Mercer,Hamilton Twp,U.S. Senate,,Republican,Jeff Bell,9369
Mercer,Hightstown Boro,U.S. Senate,,Republican,Jeff Bell,480
Mercer,Hopewell Boro,U.S. Senate,,Republican,Jeff Bell,185
Mercer,Hopewell Twp,U.S. Senate,,Republican,Jeff Bell,2557
Mercer,Lawrence Twp,U.S. Senate,,Republican,Jeff Bell,2433
Mercer,Pennington Boro,U.S. Senate,,Republican,Jeff Bell,298
Mercer,Princeton,U.S. Senate,,Republican,Jeff Bell,1400
Mercer,Trenton City,U.S. Senate,,Republican,Jeff Bell,694
Mercer,Twp. of Robbinsville,U.S. Senate,,Republican,Jeff Bell,1637
Mercer,West Windsor Twp,U.S. Senate,,Republican,Jeff Bell,2171
Mercer,Total,U.S. Senate,,Republican,Jeff Bell,25749
Mercer,East Windsor Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,50
Mercer,Ewing Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,72
Mercer,Hamilton Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,249
Mercer,Hightstown Boro,U.S. Senate,,Libertarian Party,Joseph Baratelli,19
Mercer,Hopewell Boro,U.S. Senate,,Libertarian Party,Joseph Baratelli,7
Mercer,Hopewell Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,72
Mercer,Lawrence Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,68
Mercer,Pennington Boro,U.S. Senate,,Libertarian Party,Joseph Baratelli,9
Mercer,Princeton,U.S. Senate,,Libertarian Party,Joseph Baratelli,54
Mercer,Trenton City,U.S. Senate,,Libertarian Party,Joseph Baratelli,40
Mercer,Twp. of Robbinsville,U.S. Senate,,Libertarian Party,Joseph Baratelli,46
Mercer,West Windsor Twp,U.S. Senate,,Libertarian Party,Joseph Baratelli,76
Mercer,Total,U.S. Senate,,Libertarian Party,Joseph Baratelli,762
Mercer,East Windsor Twp,U.S. Senate,,Economic Growth,Hank Schroeder,22
Mercer,Ewing Twp,U.S. Senate,,Economic Growth,Hank Schroeder,32
Mercer,Hamilton Twp,U.S. Senate,,Economic Growth,Hank Schroeder,122
Mercer,Hightstown Boro,U.S. Senate,,Economic Growth,Hank Schroeder,3
Mercer,Hopewell Boro,U.S. Senate,,Economic Growth,Hank Schroeder,1
Mercer,Hopewell Twp,U.S. Senate,,Economic Growth,Hank Schroeder,14
Mercer,Lawrence Twp,U.S. Senate,,Economic Growth,Hank Schroeder,26
Mercer,Pennington Boro,U.S. Senate,,Economic Growth,Hank Schroeder,1
Mercer,Princeton,U.S. Senate,,Economic Growth,Hank Schroeder,13
Mercer,Trenton City,U.S. Senate,,Economic Growth,Hank Schroeder,32
Mercer,Twp. of Robbinsville,U.S. Senate,,Economic Growth,Hank Schroeder,6
Mercer,West Windsor Twp,U.S. Senate,,Economic Growth,Hank Schroeder,14
Mercer,Total,U.S. Senate,,Economic Growth,Hank Schroeder,286
Mercer,East Windsor Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,18
Mercer,Ewing Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,24
Mercer,Hamilton Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,75
Mercer,Hightstown Boro,U.S. Senate,,D-R Party,Eugene Martin LaVergne,2
Mercer,Hopewell Boro,U.S. Senate,,D-R Party,Eugene Martin LaVergne,1
Mercer,Hopewell Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,16
Mercer,Lawrence Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,18
Mercer,Pennington Boro,U.S. Senate,,D-R Party,Eugene Martin LaVergne,2
Mercer,Princeton,U.S. Senate,,D-R Party,Eugene Martin LaVergne,15
Mercer,Trenton City,U.S. Senate,,D-R Party,Eugene Martin LaVergne,35
Mercer,Twp. of Robbinsville,U.S. Senate,,D-R Party,Eugene Martin LaVergne,7
Mercer,West Windsor Twp,U.S. Senate,,D-R Party,Eugene Martin LaVergne,9
Mercer,Total,U.S. Senate,,D-R Party,Eugene Martin LaVergne,222
Mercer,East Windsor Twp,U.S. Senate,,Independent,Antonio N. Sabas,12
Mercer,Ewing Twp,U.S. Senate,,Independent,Antonio N. Sabas,10
Mercer,Hamilton Twp,U.S. Senate,,Independent,Antonio N. Sabas,35
Mercer,Hightstown Boro,U.S. Senate,,Independent,Antonio N. Sabas,2
Mercer,Hopewell Boro,U.S. Senate,,Independent,Antonio N. Sabas,4
Mercer,Hopewell Twp,U.S. Senate,,Independent,Antonio N. Sabas,3
Mercer,Lawrence Twp,U.S. Senate,,Independent,Antonio N. Sabas,8
Mercer,Pennington Boro,U.S. Senate,,Independent,Antonio N. Sabas,1
Mercer,Princeton,U.S. Senate,,Independent,Antonio N. Sabas,14
Mercer,Trenton City,U.S. Senate,,Independent,Antonio N. Sabas,30
Mercer,Twp. of Robbinsville,U.S. Senate,,Independent,Antonio N. Sabas,3
Mercer,West Windsor Twp,U.S. Senate,,Independent,Antonio N. Sabas,16
Mercer,Total,U.S. Senate,,Independent,Antonio N. Sabas,138
Mercer,East Windsor Twp,U.S. Senate,,Independent,Jeff Boss,9
Mercer,Ewing Twp,U.S. Senate,,Independent,Jeff Boss,11
Mercer,Hamilton Twp,U.S. Senate,,Independent,Jeff Boss,35
Mercer,Hightstown Boro,U.S. Senate,,Independent,Jeff Boss,3
Mercer,Hopewell Boro,U.S. Senate,,Independent,Jeff Boss,1
Mercer,Hopewell Twp,U.S. Senate,,Independent,Jeff Boss,6
Mercer,Lawrence Twp,U.S. Senate,,Independent,Jeff Boss,12
Mercer,Pennington Boro,U.S. Senate,,Independent,Jeff Boss,1
Mercer,Princeton,U.S. Senate,,Independent,Jeff Boss,8
Mercer,Trenton City,U.S. Senate,,Independent,Jeff Boss,15
Mercer,Twp. of Robbinsville,U.S. Senate,,Independent,Jeff Boss,9
Mercer,West Windsor Twp,U.S. Senate,,Independent,Jeff Boss,6
Mercer,Total,U.S. Senate,,Independent,Jeff Boss,116
