county,municipality,office,district,party,candidate,votes
Cumberland,Commercial Twp.,State Senate,1,Democratic,Jeff Van Drew,578
Cumberland,Commercial Twp.,State Senate,1,Republican,Mary Gruccio,288
Cumberland,Commercial Twp.,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,19
Cumberland,Downe Twp.,State Senate,1,Democratic,Jeff Van Drew,225
Cumberland,Downe Twp.,State Senate,1,Republican,Mary Gruccio,165
Cumberland,Downe Twp.,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,8
Cumberland,Fairfield Twp,State Senate,1,Democratic,Jeff Van Drew,797
Cumberland,Fairfield Twp,State Senate,1,Republican,Mary Gruccio,248
Cumberland,Fairfield Twp,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,13
Cumberland,Greenwich Twp.,State Senate,1,Democratic,Jeff Van Drew,172
Cumberland,Greenwich Twp.,State Senate,1,Republican,Mary Gruccio,102
Cumberland,Greenwich Twp.,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,1
Cumberland,Hopewell Twp.,State Senate,1,Democratic,Jeff Van Drew,573
Cumberland,Hopewell Twp.,State Senate,1,Republican,Mary Gruccio,595
Cumberland,Hopewell Twp.,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,23
Cumberland,Lawrence Twp.,State Senate,1,Democratic,Jeff Van Drew,346
Cumberland,Lawrence Twp.,State Senate,1,Republican,Mary Gruccio,281
Cumberland,Lawrence Twp.,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,7
Cumberland,Maurice River Twp.,State Senate,1,Democratic,Jeff Van Drew,591
Cumberland,Maurice River Twp.,State Senate,1,Republican,Mary Gruccio,300
Cumberland,Maurice River Twp.,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,15
Cumberland,Millville City,State Senate,1,Democratic,Jeff Van Drew,4025
Cumberland,Millville City,State Senate,1,Republican,Mary Gruccio,1878
Cumberland,Millville City,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,92
Cumberland,Shiloh Boro,State Senate,1,Democratic,Jeff Van Drew,71
Cumberland,Shiloh Boro,State Senate,1,Republican,Mary Gruccio,79
Cumberland,Shiloh Boro,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,3
Cumberland,Stow Creek Twp.,State Senate,1,Democratic,Jeff Van Drew,171
Cumberland,Stow Creek Twp.,State Senate,1,Republican,Mary Gruccio,255
Cumberland,Stow Creek Twp.,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,7
Cumberland,Vineland City,State Senate,1,Democratic,Jeff Van Drew,7037
Cumberland,Vineland City,State Senate,1,Republican,Mary Gruccio,4099
Cumberland,Vineland City,State Senate,1,Cannot Be Bought,Anthony Parisi Sanchez,210
Atlantic,Absecon City,State Senate,2,Republican,Chris Brown,1567
Atlantic,Absecon City,State Senate,2,Democratic,Colin Bell,1019
Atlantic,Atlantic City,State Senate,2,Republican,Chris Brown,2425
Atlantic,Atlantic City,State Senate,2,Democratic,Colin Bell,4129
Atlantic,Brigantine City,State Senate,2,Republican,Chris Brown,1957
Atlantic,Brigantine City,State Senate,2,Democratic,Colin Bell,930
Atlantic,Buena Boro,State Senate,2,Republican,Chris Brown,507
Atlantic,Buena Boro,State Senate,2,Democratic,Colin Bell,393
Atlantic,Buena Vista Twp.,State Senate,2,Republican,Chris Brown,925
Atlantic,Buena Vista Twp.,State Senate,2,Democratic,Colin Bell,927
Atlantic,Egg Harbor City,State Senate,2,Republican,Chris Brown,461
Atlantic,Egg Harbor City,State Senate,2,Democratic,Colin Bell,461
Atlantic,Egg Harbor Twp.,State Senate,2,Republican,Chris Brown,6058
Atlantic,Egg Harbor Twp.,State Senate,2,Democratic,Colin Bell,4548
Atlantic,Folsom Boro,State Senate,2,Republican,Chris Brown,288
Atlantic,Folsom Boro,State Senate,2,Democratic,Colin Bell,162
Atlantic,Hamilton Twp.,State Senate,2,Republican,Chris Brown,3235
Atlantic,Hamilton Twp.,State Senate,2,Democratic,Colin Bell,3014
Atlantic,Linwood City,State Senate,2,Republican,Chris Brown,1624
Atlantic,Linwood City,State Senate,2,Democratic,Colin Bell,860
Atlantic,Longport Boro,State Senate,2,Republican,Chris Brown,238
Atlantic,Longport Boro,State Senate,2,Democratic,Colin Bell,89
Atlantic,Margate City,State Senate,2,Republican,Chris Brown,1370
Atlantic,Margate City,State Senate,2,Democratic,Colin Bell,802
Atlantic,Mullica Twp.,State Senate,2,Republican,Chris Brown,1043
Atlantic,Mullica Twp.,State Senate,2,Democratic,Colin Bell,675
Atlantic,Northfield City,State Senate,2,Republican,Chris Brown,1586
Atlantic,Northfield City,State Senate,2,Democratic,Colin Bell,1109
Atlantic,Pleasantville City,State Senate,2,Republican,Chris Brown,518
Atlantic,Pleasantville City,State Senate,2,Democratic,Colin Bell,2166
Atlantic,Somers Point City,State Senate,2,Republican,Chris Brown,1584
Atlantic,Somers Point City,State Senate,2,Democratic,Colin Bell,1149
Atlantic,Ventnor City,State Senate,2,Republican,Chris Brown,1564
Atlantic,Ventnor City,State Senate,2,Democratic,Colin Bell,973
Cumberland,Bridgeton City,State Senate,3,Democratic,Steve Sweeney,1483
Cumberland,Bridgeton City,State Senate,3,Republican,Fran Grenier,505
Cumberland,Deerfield Twp.,State Senate,3,Democratic,Steve Sweeney,407
Cumberland,Deerfield Twp.,State Senate,3,Republican,Fran Grenier,373
Cumberland,Upper Deerfield Twp.,State Senate,3,Democratic,Steve Sweeney,867
Cumberland,Upper Deerfield Twp.,State Senate,3,Republican,Fran Grenier,1027
Gloucester,Clayton Boro,State Senate,3,Democratic,Steve Sweeney,1341
Gloucester,Clayton Boro,State Senate,3,Republican,Fran Grenier,711
Gloucester,East Greenwich Twp.,State Senate,3,Democratic,Steve Sweeney,1768
Gloucester,East Greenwich Twp.,State Senate,3,Republican,Fran Grenier,1372
Gloucester,Elk Twp.,State Senate,3,Democratic,Steve Sweeney,687
Gloucester,Elk Twp.,State Senate,3,Republican,Fran Grenier,625
Gloucester,Franklin Twp.,State Senate,3,Democratic,Steve Sweeney,2398
Gloucester,Franklin Twp.,State Senate,3,Republican,Fran Grenier,2082
Gloucester,Glassboro Boro,State Senate,3,Democratic,Steve Sweeney,2577
Gloucester,Glassboro Boro,State Senate,3,Republican,Fran Grenier,1301
Gloucester,Greenwich Twp.,State Senate,3,Democratic,Steve Sweeney,1194
Gloucester,Greenwich Twp.,State Senate,3,Republican,Fran Grenier,678
Gloucester,Logan Twp.,State Senate,3,Democratic,Steve Sweeney,883
Gloucester,Logan Twp.,State Senate,3,Republican,Fran Grenier,628
Gloucester,National Park Boro,State Senate,3,Democratic,Steve Sweeney,466
Gloucester,National Park Boro,State Senate,3,Republican,Fran Grenier,243
Gloucester,Newfield Boro,State Senate,3,Democratic,Steve Sweeney,252
Gloucester,Newfield Boro,State Senate,3,Republican,Fran Grenier,194
Gloucester,Paulsboro Boro,State Senate,3,Democratic,Steve Sweeney,921
Gloucester,Paulsboro Boro,State Senate,3,Republican,Fran Grenier,265
Gloucester,South Harrison Twp.,State Senate,3,Democratic,Steve Sweeney,457
Gloucester,South Harrison Twp.,State Senate,3,Republican,Fran Grenier,471
Gloucester,Swedesboro Boro,State Senate,3,Democratic,Steve Sweeney,323
Gloucester,Swedesboro Boro,State Senate,3,Republican,Fran Grenier,186
Gloucester,West Deptford Twp.,State Senate,3,Democratic,Steve Sweeney,4208
Gloucester,West Deptford Twp.,State Senate,3,Republican,Fran Grenier,2136
Gloucester,Woodbury Heights Boro,State Senate,3,Democratic,Steve Sweeney,564
Gloucester,Woodbury Heights Boro,State Senate,3,Republican,Fran Grenier,379
Gloucester,Woolwich Twp.,State Senate,3,Democratic,Steve Sweeney,1740
Gloucester,Woolwich Twp.,State Senate,3,Republican,Fran Grenier,1368
Salem,Alloway Twp.,State Senate,3,Democratic,Steve Sweeney,557
Salem,Alloway Twp.,State Senate,3,Republican,Fran Grenier,585
Salem,Carneys Point Twp.,State Senate,3,Democratic,Steve Sweeney,1161
Salem,Carneys Point Twp.,State Senate,3,Republican,Fran Grenier,720
Salem,Elmer Boro,State Senate,3,Democratic,Steve Sweeney,198
Salem,Elmer Boro,State Senate,3,Republican,Fran Grenier,159
Salem,Elsinboro Twp.,State Senate,3,Democratic,Steve Sweeney,242
Salem,Elsinboro Twp.,State Senate,3,Republican,Fran Grenier,217
Salem,Lower Alloways Creek Twp.,State Senate,3,Democratic,Steve Sweeney,303
Salem,Lower Alloways Creek Twp.,State Senate,3,Republican,Fran Grenier,328
Salem,Mannington Twp.,State Senate,3,Democratic,Steve Sweeney,252
Salem,Mannington Twp.,State Senate,3,Republican,Fran Grenier,203
Salem,Oldmans Twp.,State Senate,3,Democratic,Steve Sweeney,344
Salem,Oldmans Twp.,State Senate,3,Republican,Fran Grenier,265
Salem,Penns Grove Boro,State Senate,3,Democratic,Steve Sweeney,416
Salem,Penns Grove Boro,State Senate,3,Republican,Fran Grenier,157
Salem,Pennsville Twp.,State Senate,3,Democratic,Steve Sweeney,1746
Salem,Pennsville Twp.,State Senate,3,Republican,Fran Grenier,1669
Salem,Pilesgrove Twp.,State Senate,3,Democratic,Steve Sweeney,706
Salem,Pilesgrove Twp.,State Senate,3,Republican,Fran Grenier,685
Salem,Pittsgrove Twp.,State Senate,3,Democratic,Steve Sweeney,1315
Salem,Pittsgrove Twp.,State Senate,3,Republican,Fran Grenier,1223
Salem,Quinton Twp.,State Senate,3,Democratic,Steve Sweeney,349
Salem,Quinton Twp.,State Senate,3,Republican,Fran Grenier,349
Salem,Salem City- East Ward,State Senate,3,Democratic,Steve Sweeney,370
Salem,Salem City- East Ward,State Senate,3,Republican,Fran Grenier,74
Salem,Salem City- West Ward,State Senate,3,Democratic,Steve Sweeney,305
Salem,Salem City- West Ward,State Senate,3,Republican,Fran Grenier,77
Salem,Upper Pittsgrove Twp.,State Senate,3,Democratic,Steve Sweeney,407
Salem,Upper Pittsgrove Twp.,State Senate,3,Republican,Fran Grenier,598
Salem,Woodstown Boro,State Senate,3,Democratic,Steve Sweeney,615
Salem,Woodstown Boro,State Senate,3,Republican,Fran Grenier,483
Camden,Chesihurst Boro,State Senate,4,Democratic,Fred H. Madden,295
Camden,Clementon Boro,State Senate,4,Democratic,Fred H. Madden,680
Camden,Gloucester Twp.,State Senate,4,Democratic,Fred H. Madden,11383
Camden,Laurel Springs Boro,State Senate,4,Democratic,Fred H. Madden,448
Camden,Lindenwold Boro,State Senate,4,Democratic,Fred H. Madden,2284
Camden,Winslow Twp.,State Senate,4,Democratic,Fred H. Madden,7197
Gloucester,Monroe Twp.,State Senate,4,Democratic,Fred H. Madden,6057
Gloucester,Pitman Boro,State Senate,4,Democratic,Fred H. Madden,2137
Gloucester,Washington Twp.,State Senate,4,Democratic,Fred H. Madden,8309
Camden,Audubon Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,1637
Camden,Audubon Boro,State Senate,5,Republican,Keith Walker,960
Camden,Audubon Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,14
Camden,Audubon Park Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,172
Camden,Audubon Park Boro,State Senate,5,Republican,Keith Walker,79
Camden,Audubon Park Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,2
Camden,Barrington Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,1122
Camden,Barrington Boro,State Senate,5,Republican,Keith Walker,661
Camden,Barrington Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,18
Camden,Bellmawr Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,1497
Camden,Bellmawr Boro,State Senate,5,Republican,Keith Walker,849
Camden,Bellmawr Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,26
Camden,Brooklawn Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,260
Camden,Brooklawn Boro,State Senate,5,Republican,Keith Walker,123
Camden,Brooklawn Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,3
Camden,Camden City,State Senate,5,Democratic,Nilsa Cruz-Perez,6824
Camden,Camden City,State Senate,5,Republican,Keith Walker,482
Camden,Camden City,State Senate,5,Challenge Promise Fix,Mohammad Kabir,138
Camden,Gloucester City,State Senate,5,Democratic,Nilsa Cruz-Perez,1275
Camden,Gloucester City,State Senate,5,Republican,Keith Walker,676
Camden,Gloucester City,State Senate,5,Challenge Promise Fix,Mohammad Kabir,26
Camden,Haddon Heights Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,1751
Camden,Haddon Heights Boro,State Senate,5,Republican,Keith Walker,1137
Camden,Haddon Heights Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,18
Camden,Lawnside Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,875
Camden,Lawnside Boro,State Senate,5,Republican,Keith Walker,39
Camden,Lawnside Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,12
Camden,Magnolia Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,724
Camden,Magnolia Boro,State Senate,5,Republican,Keith Walker,302
Camden,Magnolia Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,11
Camden,Mount Ephraim Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,646
Camden,Mount Ephraim Boro,State Senate,5,Republican,Keith Walker,442
Camden,Mount Ephraim Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,11
Camden,Runnemede Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,1084
Camden,Runnemede Boro,State Senate,5,Republican,Keith Walker,629
Camden,Runnemede Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,30
Camden,Woodlynne Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,287
Camden,Woodlynne Boro,State Senate,5,Republican,Keith Walker,57
Camden,Woodlynne Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,5
Gloucester,Deptford Twp.,State Senate,5,Democratic,Nilsa Cruz-Perez,4438
Gloucester,Deptford Twp.,State Senate,5,Republican,Keith Walker,2504
Gloucester,Deptford Twp.,State Senate,5,Challenge Promise Fix,Mohammad Kabir,42
Gloucester,Harrison Twp.,State Senate,5,Democratic,Nilsa Cruz-Perez,1580
Gloucester,Harrison Twp.,State Senate,5,Republican,Keith Walker,2129
Gloucester,Harrison Twp.,State Senate,5,Challenge Promise Fix,Mohammad Kabir,40
Gloucester,Mantua Twp.,State Senate,5,Democratic,Nilsa Cruz-Perez,2354
Gloucester,Mantua Twp.,State Senate,5,Republican,Keith Walker,1825
Gloucester,Mantua Twp.,State Senate,5,Challenge Promise Fix,Mohammad Kabir,26
Gloucester,Wenonah Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,514
Gloucester,Wenonah Boro,State Senate,5,Republican,Keith Walker,400
Gloucester,Wenonah Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,9
Gloucester,Westville Boro,State Senate,5,Democratic,Nilsa Cruz-Perez,468
Gloucester,Westville Boro,State Senate,5,Republican,Keith Walker,343
Gloucester,Westville Boro,State Senate,5,Challenge Promise Fix,Mohammad Kabir,6
Gloucester,Woodbury City,State Senate,5,Democratic,Nilsa Cruz-Perez,1523
Gloucester,Woodbury City,State Senate,5,Republican,Keith Walker,826
Gloucester,Woodbury City,State Senate,5,Challenge Promise Fix,Mohammad Kabir,17
Burlington,Maple Shade,State Senate,6,Democratic,James Beach,2188
Burlington,Maple Shade,State Senate,6,Republican,Robert Shapiro,1383
Camden,Berlin Twp.,State Senate,6,Democratic,James Beach,824
Camden,Berlin Twp.,State Senate,6,Republican,Robert Shapiro,460
Camden,Cherry Hill Twp.,State Senate,6,Democratic,James Beach,13819
Camden,Cherry Hill Twp.,State Senate,6,Republican,Robert Shapiro,6419
Camden,Collingswood Boro,State Senate,6,Democratic,James Beach,3448
Camden,Collingswood Boro,State Senate,6,Republican,Robert Shapiro,903
Camden,Gibbsboro Boro,State Senate,6,Democratic,James Beach,396
Camden,Gibbsboro Boro,State Senate,6,Republican,Robert Shapiro,245
Camden,Haddon Twp.,State Senate,6,Democratic,James Beach,3423
Camden,Haddon Twp.,State Senate,6,Republican,Robert Shapiro,1500
Camden,Haddonfield Boro,State Senate,6,Democratic,James Beach,2823
Camden,Haddonfield Boro,State Senate,6,Republican,Robert Shapiro,1548
Camden,Hi-Nella Boro,State Senate,6,Democratic,James Beach,109
Camden,Hi-Nella Boro,State Senate,6,Republican,Robert Shapiro,46
Camden,Merchantville Boro,State Senate,6,Democratic,James Beach,640
Camden,Merchantville Boro,State Senate,6,Republican,Robert Shapiro,315
Camden,Oaklyn Boro,State Senate,6,Democratic,James Beach,772
Camden,Oaklyn Boro,State Senate,6,Republican,Robert Shapiro,313
Camden,Pennsauken Twp.,State Senate,6,Democratic,James Beach,5724
Camden,Pennsauken Twp.,State Senate,6,Republican,Robert Shapiro,1531
Camden,Somerdale Boro,State Senate,6,Democratic,James Beach,973
Camden,Somerdale Boro,State Senate,6,Republican,Robert Shapiro,290
Camden,Stratford Boro,State Senate,6,Democratic,James Beach,1080
Camden,Stratford Boro,State Senate,6,Republican,Robert Shapiro,634
Camden,Tavistock Boro,State Senate,6,Democratic,James Beach,1
Camden,Tavistock Boro,State Senate,6,Republican,Robert Shapiro,2
Camden,Voorhees,State Senate,6,Democratic,James Beach,5156
Camden,Voorhees,State Senate,6,Republican,Robert Shapiro,2660
Burlington,Beverly City,State Senate,7,Democratic,Troy Singleton,342
Burlington,Beverly City,State Senate,7,Republican,John Browne,184
Burlington,Bordentown City,State Senate,7,Democratic,Troy Singleton,929
Burlington,Bordentown City,State Senate,7,Republican,John Browne,375
Burlington,Bordentown Twp.,State Senate,7,Democratic,Troy Singleton,1849
Burlington,Bordentown Twp.,State Senate,7,Republican,John Browne,1268
Burlington,Burlington City,State Senate,7,Democratic,Troy Singleton,1613
Burlington,Burlington City,State Senate,7,Republican,John Browne,595
Burlington,Burlington Twp.,State Senate,7,Democratic,Troy Singleton,4482
Burlington,Burlington Twp.,State Senate,7,Republican,John Browne,1787
Burlington,Cinnaminson Twp.,State Senate,7,Democratic,Troy Singleton,2773
Burlington,Cinnaminson Twp.,State Senate,7,Republican,John Browne,2346
Burlington,Delanco Twp.,State Senate,7,Democratic,Troy Singleton,820
Burlington,Delanco Twp.,State Senate,7,Republican,John Browne,666
Burlington,Delran Twp.,State Senate,7,Democratic,Troy Singleton,2329
Burlington,Delran Twp.,State Senate,7,Republican,John Browne,1668
Burlington,Edgewater Park Twp.,State Senate,7,Democratic,Troy Singleton,1454
Burlington,Edgewater Park Twp.,State Senate,7,Republican,John Browne,566
Burlington,Fieldsboro Boro,State Senate,7,Democratic,Troy Singleton,105
Burlington,Fieldsboro Boro,State Senate,7,Republican,John Browne,52
Burlington,Florence Twp.,State Senate,7,Democratic,Troy Singleton,2040
Burlington,Florence Twp.,State Senate,7,Republican,John Browne,1687
Burlington,Moorestwon Twp.,State Senate,7,Democratic,Troy Singleton,3731
Burlington,Moorestwon Twp.,State Senate,7,Republican,John Browne,2878
Burlington,Mount Laurel Twp.,State Senate,7,Democratic,Troy Singleton,7355
Burlington,Mount Laurel Twp.,State Senate,7,Republican,John Browne,4925
Burlington,Palmyra Boro,State Senate,7,Democratic,Troy Singleton,1433
Burlington,Palmyra Boro,State Senate,7,Republican,John Browne,638
Burlington,Riverside Twp.,State Senate,7,Democratic,Troy Singleton,794
Burlington,Riverside Twp.,State Senate,7,Republican,John Browne,583
Burlington,Riverton Boro,State Senate,7,Democratic,Troy Singleton,624
Burlington,Riverton Boro,State Senate,7,Republican,John Browne,356
Burlington,Willingboro Twp.,State Senate,7,Democratic,Troy Singleton,8012
Burlington,Willingboro Twp.,State Senate,7,Republican,John Browne,655
Atlantic,Hammonton Twn.,State Senate,8,Republican,Dawn Marie Addiego,2504
Atlantic,Hammonton Twn.,State Senate,8,Democratic,George B. Youngkin,1404
Burlington,Eastampton Twp.,State Senate,8,Republican,Dawn Marie Addiego,723
Burlington,Eastampton Twp.,State Senate,8,Democratic,George B. Youngkin,866
Burlington,Evesham Twp.,State Senate,8,Republican,Dawn Marie Addiego,6182
Burlington,Evesham Twp.,State Senate,8,Democratic,George B. Youngkin,6093
Burlington,Hainesport Twp.,State Senate,8,Republican,Dawn Marie Addiego,1221
Burlington,Hainesport Twp.,State Senate,8,Democratic,George B. Youngkin,855
Burlington,Lumberton Twp.,State Senate,8,Republican,Dawn Marie Addiego,1610
Burlington,Lumberton Twp.,State Senate,8,Democratic,George B. Youngkin,1810
Burlington,Mansfield Twp.,State Senate,8,Republican,Dawn Marie Addiego,1883
Burlington,Mansfield Twp.,State Senate,8,Democratic,George B. Youngkin,1305
Burlington,Medford Lakes Boro,State Senate,8,Republican,Dawn Marie Addiego,812
Burlington,Medford Lakes Boro,State Senate,8,Democratic,George B. Youngkin,718
Burlington,Medford Twp.,State Senate,8,Republican,Dawn Marie Addiego,4267
Burlington,Medford Twp.,State Senate,8,Democratic,George B. Youngkin,3518
Burlington,Mount Holly Twp.,State Senate,8,Republican,Dawn Marie Addiego,772
Burlington,Mount Holly Twp.,State Senate,8,Democratic,George B. Youngkin,1273
Burlington,Pemberton Boro,State Senate,8,Republican,Dawn Marie Addiego,192
Burlington,Pemberton Boro,State Senate,8,Democratic,George B. Youngkin,170
Burlington,Pemberton Twp.,State Senate,8,Republican,Dawn Marie Addiego,2098
Burlington,Pemberton Twp.,State Senate,8,Democratic,George B. Youngkin,2544
Burlington,Shamong Twp.,State Senate,8,Republican,Dawn Marie Addiego,1210
Burlington,Shamong Twp.,State Senate,8,Democratic,George B. Youngkin,708
Burlington,Southampton Twp.,State Senate,8,Republican,Dawn Marie Addiego,2148
Burlington,Southampton Twp.,State Senate,8,Democratic,George B. Youngkin,1230
Burlington,Springfield Twp.,State Senate,8,Republican,Dawn Marie Addiego,713
Burlington,Springfield Twp.,State Senate,8,Democratic,George B. Youngkin,334
Burlington,Westampton Twp.,State Senate,8,Republican,Dawn Marie Addiego,1136
Burlington,Westampton Twp.,State Senate,8,Democratic,George B. Youngkin,1598
Burlington,Woodland Twp.,State Senate,8,Republican,Dawn Marie Addiego,230
Burlington,Woodland Twp.,State Senate,8,Democratic,George B. Youngkin,125
Camden,Berlin Boro,State Senate,8,Republican,Dawn Marie Addiego,971
Camden,Berlin Boro,State Senate,8,Democratic,George B. Youngkin,992
Camden,Pine Hill Boro,State Senate,8,Republican,Dawn Marie Addiego,583
Camden,Pine Hill Boro,State Senate,8,Democratic,George B. Youngkin,1342
Camden,Pine Valley Boro,State Senate,8,Republican,Dawn Marie Addiego,6
Camden,Pine Valley Boro,State Senate,8,Democratic,George B. Youngkin,2
Camden,Waterford Twp.,State Senate,8,Republican,Dawn Marie Addiego,1534
Camden,Waterford Twp.,State Senate,8,Democratic,George B. Youngkin,1271
Atlantic,Galloway Twp.,State Senate,9,Republican,Christopher J. Connors,4386
Atlantic,Galloway Twp.,State Senate,9,Democratic,Brian Corley White,4447
Atlantic,Port Republic City,State Senate,9,Republican,Christopher J. Connors,289
Atlantic,Port Republic City,State Senate,9,Democratic,Brian Corley White,145
Burlington,Bass River Twp.,State Senate,9,Republican,Christopher J. Connors,263
Burlington,Bass River Twp.,State Senate,9,Democratic,Brian Corley White,108
