county,precinct,office,district,candidate,party,votes,election_day,mail,military,provisional,overseas
Sussex,GREEN TWP 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,GREEN TWP 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,GREEN TWP 2,President,,Stein / Baraka,GRN,7,6,1,0,0,0
Sussex,GREEN TWP 2,President,,WRITE-IN,,14,11,3,0,0,0
Sussex,GREEN TWP 3,Registered Voters,,,,547,,,,,
Sussex,GREEN TWP 3,Ballots Cast,,,,393,354,37,0,2,0
Sussex,GREEN TWP 3,President,,Clinton / Kaine,DEM,95,84,11,0,0,0
Sussex,GREEN TWP 3,President,,Trump / Pence,REP,274,251,21,0,2,0
Sussex,GREEN TWP 3,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,GREEN TWP 3,President,,Johnson / Weld,LIB,7,4,3,0,0,0
Sussex,GREEN TWP 3,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,GREEN TWP 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,GREEN TWP 3,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,GREEN TWP 3,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,GREEN TWP 3,President,,Stein / Baraka,GRN,4,3,1,0,0,0
Sussex,GREEN TWP 3,President,,WRITE-IN,,8,8,0,0,0,0
Sussex,GREEN TWP 4,Registered Voters,,,,365,,,,,
Sussex,GREEN TWP 4,Ballots Cast,,,,283,260,20,0,3,0
Sussex,GREEN TWP 4,President,,Clinton / Kaine,DEM,57,52,4,0,1,0
Sussex,GREEN TWP 4,President,,Trump / Pence,REP,207,190,15,0,2,0
Sussex,GREEN TWP 4,President,,Castle / Bradley,CST,0,0,0,0,0,0
Sussex,GREEN TWP 4,President,,Johnson / Weld,LIB,11,10,1,0,0,0
Sussex,GREEN TWP 4,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,GREEN TWP 4,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,GREEN TWP 4,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,GREEN TWP 4,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,GREEN TWP 4,President,,Stein / Baraka,GRN,4,4,0,0,0,0
Sussex,GREEN TWP 4,President,,WRITE-IN,,3,3,0,0,0,0
Sussex,HAMBURG BORO 1,Registered Voters,,,,965,,,,,
Sussex,HAMBURG BORO 1,Ballots Cast,,,,702,649,49,0,3,1
Sussex,HAMBURG BORO 1,President,,Clinton / Kaine,DEM,223,202,20,0,1,0
Sussex,HAMBURG BORO 1,President,,Trump / Pence,REP,436,408,25,0,2,1
Sussex,HAMBURG BORO 1,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,HAMBURG BORO 1,President,,Johnson / Weld,LIB,17,17,0,0,0,0
Sussex,HAMBURG BORO 1,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HAMBURG BORO 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HAMBURG BORO 1,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HAMBURG BORO 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HAMBURG BORO 1,President,,Stein / Baraka,GRN,8,7,1,0,0,0
Sussex,HAMBURG BORO 1,President,,WRITE-IN,,9,7,2,0,0,0
Sussex,HAMBURG BORO 2,Registered Voters,,,,"1,224",,,,,
Sussex,HAMBURG BORO 2,Ballots Cast,,,,830,766,58,0,4,2
Sussex,HAMBURG BORO 2,President,,Clinton / Kaine,DEM,323,300,22,0,1,0
Sussex,HAMBURG BORO 2,President,,Trump / Pence,REP,462,423,35,0,3,1
Sussex,HAMBURG BORO 2,President,,Castle / Bradley,CST,5,5,0,0,0,0
Sussex,HAMBURG BORO 2,President,,Johnson / Weld,LIB,18,17,1,0,0,0
Sussex,HAMBURG BORO 2,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HAMBURG BORO 2,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HAMBURG BORO 2,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,HAMBURG BORO 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HAMBURG BORO 2,President,,Stein / Baraka,GRN,9,8,0,0,0,1
Sussex,HAMBURG BORO 2,President,,WRITE-IN,,11,11,0,0,0,0
Sussex,HAMPTON TWP 1,Registered Voters,,,,"1,206",,,,,
Sussex,HAMPTON TWP 1,Ballots Cast,,,,910,814,90,0,5,1
Sussex,HAMPTON TWP 1,President,,Clinton / Kaine,DEM,276,246,29,0,1,0
Sussex,HAMPTON TWP 1,President,,Trump / Pence,REP,578,516,58,0,4,0
Sussex,HAMPTON TWP 1,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,HAMPTON TWP 1,President,,Johnson / Weld,LIB,31,28,3,0,0,0
Sussex,HAMPTON TWP 1,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HAMPTON TWP 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HAMPTON TWP 1,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HAMPTON TWP 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HAMPTON TWP 1,President,,Stein / Baraka,GRN,8,8,0,0,0,0
Sussex,HAMPTON TWP 1,President,,WRITE-IN,,11,10,0,0,0,1
Sussex,HAMPTON TWP 2,Registered Voters,,,,"1,053",,,,,
Sussex,HAMPTON TWP 2,Ballots Cast,,,,780,715,63,1,1,0
Sussex,HAMPTON TWP 2,President,,Clinton / Kaine,DEM,239,212,26,0,1,0
Sussex,HAMPTON TWP 2,President,,Trump / Pence,REP,497,463,33,1,0,0
Sussex,HAMPTON TWP 2,President,,Castle / Bradley,CST,0,0,0,0,0,0
Sussex,HAMPTON TWP 2,President,,Johnson / Weld,LIB,23,22,1,0,0,0
Sussex,HAMPTON TWP 2,President,,Moorehead / Lilly,WWP,2,1,1,0,0,0
Sussex,HAMPTON TWP 2,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HAMPTON TWP 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HAMPTON TWP 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HAMPTON TWP 2,President,,Stein / Baraka,GRN,7,7,0,0,0,0
Sussex,HAMPTON TWP 2,President,,WRITE-IN,,10,9,1,0,0,0
Sussex,HAMPTON TWP 3,Registered Voters,,,,643,,,,,
Sussex,HAMPTON TWP 3,Ballots Cast,,,,476,417,57,0,2,0
Sussex,HAMPTON TWP 3,President,,Clinton / Kaine,DEM,137,120,17,0,0,0
Sussex,HAMPTON TWP 3,President,,Trump / Pence,REP,314,277,35,0,2,0
Sussex,HAMPTON TWP 3,President,,Castle / Bradley,CST,0,0,0,0,0,0
Sussex,HAMPTON TWP 3,President,,Johnson / Weld,LIB,13,12,1,0,0,0
Sussex,HAMPTON TWP 3,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HAMPTON TWP 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HAMPTON TWP 3,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HAMPTON TWP 3,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HAMPTON TWP 3,President,,Stein / Baraka,GRN,4,2,2,0,0,0
Sussex,HAMPTON TWP 3,President,,WRITE-IN,,8,6,2,0,0,0
Sussex,HAMPTON TWP 4,Registered Voters,,,,849,,,,,
Sussex,HAMPTON TWP 4,Ballots Cast,,,,605,545,53,1,2,4
Sussex,HAMPTON TWP 4,President,,Clinton / Kaine,DEM,211,190,20,0,0,1
Sussex,HAMPTON TWP 4,President,,Trump / Pence,REP,357,326,25,1,2,3
Sussex,HAMPTON TWP 4,President,,Castle / Bradley,CST,5,3,2,0,0,0
Sussex,HAMPTON TWP 4,President,,Johnson / Weld,LIB,10,9,1,0,0,0
Sussex,HAMPTON TWP 4,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HAMPTON TWP 4,President,,Kennedy / Hart,SWP,2,2,0,0,0,0
Sussex,HAMPTON TWP 4,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HAMPTON TWP 4,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HAMPTON TWP 4,President,,Stein / Baraka,GRN,7,4,3,0,0,0
Sussex,HAMPTON TWP 4,President,,WRITE-IN,,7,7,0,0,0,0
Sussex,HARDYSTON TWP 1,Registered Voters,,,,"1,055",,,,,
Sussex,HARDYSTON TWP 1,Ballots Cast,,,,770,689,79,0,2,0
Sussex,HARDYSTON TWP 1,President,,Clinton / Kaine,DEM,265,231,34,0,0,0
Sussex,HARDYSTON TWP 1,President,,Trump / Pence,REP,475,430,43,0,2,0
Sussex,HARDYSTON TWP 1,President,,Castle / Bradley,CST,1,0,1,0,0,0
Sussex,HARDYSTON TWP 1,President,,Johnson / Weld,LIB,18,18,0,0,0,0
Sussex,HARDYSTON TWP 1,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 1,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HARDYSTON TWP 1,President,,Stein / Baraka,GRN,2,2,0,0,0,0
Sussex,HARDYSTON TWP 1,President,,WRITE-IN,,6,6,0,0,0,0
Sussex,HARDYSTON TWP 2,Registered Voters,,,,865,,,,,
Sussex,HARDYSTON TWP 2,Ballots Cast,,,,643,569,67,1,3,3
Sussex,HARDYSTON TWP 2,President,,Clinton / Kaine,DEM,208,173,31,0,1,3
Sussex,HARDYSTON TWP 2,President,,Trump / Pence,REP,404,370,32,1,1,0
Sussex,HARDYSTON TWP 2,President,,Castle / Bradley,CST,1,0,0,0,1,0
Sussex,HARDYSTON TWP 2,President,,Johnson / Weld,LIB,15,14,1,0,0,0
Sussex,HARDYSTON TWP 2,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 2,President,,Kennedy / Hart,SWP,1,1,0,0,0,0
Sussex,HARDYSTON TWP 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HARDYSTON TWP 2,President,,Stein / Baraka,GRN,4,4,0,0,0,0
Sussex,HARDYSTON TWP 2,President,,WRITE-IN,,8,5,3,0,0,0
Sussex,HARDYSTON TWP 3,Registered Voters,,,,992,,,,,
Sussex,HARDYSTON TWP 3,Ballots Cast,,,,755,704,47,0,4,0
Sussex,HARDYSTON TWP 3,President,,Clinton / Kaine,DEM,254,231,20,0,3,0
Sussex,HARDYSTON TWP 3,President,,Trump / Pence,REP,450,427,23,0,0,0
Sussex,HARDYSTON TWP 3,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,HARDYSTON TWP 3,President,,Johnson / Weld,LIB,19,18,1,0,0,0
Sussex,HARDYSTON TWP 3,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,HARDYSTON TWP 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 3,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,HARDYSTON TWP 3,President,,La Riva / Puryear,SAL,2,2,0,0,0,0
Sussex,HARDYSTON TWP 3,President,,Stein / Baraka,GRN,10,8,1,0,1,0
Sussex,HARDYSTON TWP 3,President,,WRITE-IN,,11,9,2,0,0,0
Sussex,HARDYSTON TWP 4,Registered Voters,,,,893,,,,,
Sussex,HARDYSTON TWP 4,Ballots Cast,,,,656,617,38,0,1,0
Sussex,HARDYSTON TWP 4,President,,Clinton / Kaine,DEM,204,191,13,0,0,0
Sussex,HARDYSTON TWP 4,President,,Trump / Pence,REP,416,392,23,0,1,0
Sussex,HARDYSTON TWP 4,President,,Castle / Bradley,CST,2,2,0,0,0,0
Sussex,HARDYSTON TWP 4,President,,Johnson / Weld,LIB,16,15,1,0,0,0
Sussex,HARDYSTON TWP 4,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 4,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 4,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 4,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HARDYSTON TWP 4,President,,Stein / Baraka,GRN,8,8,0,0,0,0
Sussex,HARDYSTON TWP 4,President,,WRITE-IN,,9,9,0,0,0,0
Sussex,HARDYSTON TWP 5,Registered Voters,,,,615,,,,,
Sussex,HARDYSTON TWP 5,Ballots Cast,,,,447,411,36,0,0,0
Sussex,HARDYSTON TWP 5,President,,Clinton / Kaine,DEM,126,115,11,0,0,0
Sussex,HARDYSTON TWP 5,President,,Trump / Pence,REP,302,279,23,0,0,0
Sussex,HARDYSTON TWP 5,President,,Castle / Bradley,CST,3,2,1,0,0,0
Sussex,HARDYSTON TWP 5,President,,Johnson / Weld,LIB,6,6,0,0,0,0
Sussex,HARDYSTON TWP 5,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 5,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 5,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 5,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HARDYSTON TWP 5,President,,Stein / Baraka,GRN,4,4,0,0,0,0
Sussex,HARDYSTON TWP 5,President,,WRITE-IN,,1,1,0,0,0,0
Sussex,HARDYSTON TWP 6,Registered Voters,,,,663,,,,,
Sussex,HARDYSTON TWP 6,Ballots Cast,,,,487,438,44,0,5,0
Sussex,HARDYSTON TWP 6,President,,Clinton / Kaine,DEM,180,159,19,0,2,0
Sussex,HARDYSTON TWP 6,President,,Trump / Pence,REP,290,263,24,0,3,0
Sussex,HARDYSTON TWP 6,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,HARDYSTON TWP 6,President,,Johnson / Weld,LIB,6,6,0,0,0,0
Sussex,HARDYSTON TWP 6,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 6,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 6,President,,De La Fuente / Steinberg,ADP,2,2,0,0,0,0
Sussex,HARDYSTON TWP 6,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HARDYSTON TWP 6,President,,Stein / Baraka,GRN,3,3,0,0,0,0
Sussex,HARDYSTON TWP 6,President,,WRITE-IN,,3,2,1,0,0,0
Sussex,HARDYSTON TWP 7,Registered Voters,,,,919,,,,,
Sussex,HARDYSTON TWP 7,Ballots Cast,,,,604,569,28,1,6,0
Sussex,HARDYSTON TWP 7,President,,Clinton / Kaine,DEM,204,192,11,0,1,0
Sussex,HARDYSTON TWP 7,President,,Trump / Pence,REP,350,328,16,1,5,0
Sussex,HARDYSTON TWP 7,President,,Castle / Bradley,CST,0,0,0,0,0,0
Sussex,HARDYSTON TWP 7,President,,Johnson / Weld,LIB,23,23,0,0,0,0
Sussex,HARDYSTON TWP 7,President,,Moorehead / Lilly,WWP,2,2,0,0,0,0
Sussex,HARDYSTON TWP 7,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 7,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HARDYSTON TWP 7,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HARDYSTON TWP 7,President,,Stein / Baraka,GRN,8,8,0,0,0,0
Sussex,HARDYSTON TWP 7,President,,WRITE-IN,,14,13,1,0,0,0
Sussex,HOPATCONG BORO 1,Registered Voters,,,,957,,,,,
Sussex,HOPATCONG BORO 1,Ballots Cast,,,,684,632,48,1,3,0
Sussex,HOPATCONG BORO 1,President,,Clinton / Kaine,DEM,218,205,12,0,1,0
Sussex,HOPATCONG BORO 1,President,,Trump / Pence,REP,430,394,33,1,2,0
Sussex,HOPATCONG BORO 1,President,,Castle / Bradley,CST,2,2,0,0,0,0
Sussex,HOPATCONG BORO 1,President,,Johnson / Weld,LIB,13,13,0,0,0,0
Sussex,HOPATCONG BORO 1,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,HOPATCONG BORO 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 1,President,,De La Fuente / Steinberg,ADP,2,2,0,0,0,0
Sussex,HOPATCONG BORO 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 1,President,,Stein / Baraka,GRN,7,6,1,0,0,0
Sussex,HOPATCONG BORO 1,President,,WRITE-IN,,10,8,2,0,0,0
Sussex,HOPATCONG BORO 2,Registered Voters,,,,688,,,,,
Sussex,HOPATCONG BORO 2,Ballots Cast,,,,506,463,38,1,2,2
Sussex,HOPATCONG BORO 2,President,,Clinton / Kaine,DEM,151,132,15,0,2,2
Sussex,HOPATCONG BORO 2,President,,Trump / Pence,REP,316,295,21,0,0,0
Sussex,HOPATCONG BORO 2,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,HOPATCONG BORO 2,President,,Johnson / Weld,LIB,19,18,0,1,0,0
Sussex,HOPATCONG BORO 2,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 2,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 2,President,,Stein / Baraka,GRN,10,10,0,0,0,0
Sussex,HOPATCONG BORO 2,President,,WRITE-IN,,3,3,0,0,0,0
Sussex,HOPATCONG BORO 3,Registered Voters,,,,887,,,,,
Sussex,HOPATCONG BORO 3,Ballots Cast,,,,634,594,37,0,3,0
Sussex,HOPATCONG BORO 3,President,,Clinton / Kaine,DEM,209,198,11,0,0,0
Sussex,HOPATCONG BORO 3,President,,Trump / Pence,REP,383,356,25,0,2,0
Sussex,HOPATCONG BORO 3,President,,Castle / Bradley,CST,2,2,0,0,0,0
Sussex,HOPATCONG BORO 3,President,,Johnson / Weld,LIB,21,21,0,0,0,0
Sussex,HOPATCONG BORO 3,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,HOPATCONG BORO 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 3,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,HOPATCONG BORO 3,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 3,President,,Stein / Baraka,GRN,8,7,0,0,1,0
Sussex,HOPATCONG BORO 3,President,,WRITE-IN,,6,6,0,0,0,0
Sussex,HOPATCONG BORO 4,Registered Voters,,,,934,,,,,
Sussex,HOPATCONG BORO 4,Ballots Cast,,,,709,668,40,0,1,0
Sussex,HOPATCONG BORO 4,President,,Clinton / Kaine,DEM,211,194,17,0,0,0
Sussex,HOPATCONG BORO 4,President,,Trump / Pence,REP,461,439,21,0,1,0
Sussex,HOPATCONG BORO 4,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,HOPATCONG BORO 4,President,,Johnson / Weld,LIB,18,17,1,0,0,0
Sussex,HOPATCONG BORO 4,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 4,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 4,President,,De La Fuente / Steinberg,ADP,2,2,0,0,0,0
Sussex,HOPATCONG BORO 4,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 4,President,,Stein / Baraka,GRN,8,8,0,0,0,0
Sussex,HOPATCONG BORO 4,President,,WRITE-IN,,5,4,1,0,0,0
Sussex,HOPATCONG BORO 5,Registered Voters,,,,696,,,,,
Sussex,HOPATCONG BORO 5,Ballots Cast,,,,506,477,27,0,1,1
Sussex,HOPATCONG BORO 5,President,,Clinton / Kaine,DEM,183,169,13,0,0,1
Sussex,HOPATCONG BORO 5,President,,Trump / Pence,REP,294,281,12,0,1,0
Sussex,HOPATCONG BORO 5,President,,Castle / Bradley,CST,0,0,0,0,0,0
Sussex,HOPATCONG BORO 5,President,,Johnson / Weld,LIB,14,14,0,0,0,0
Sussex,HOPATCONG BORO 5,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 5,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 5,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 5,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 5,President,,Stein / Baraka,GRN,5,4,1,0,0,0
Sussex,HOPATCONG BORO 5,President,,WRITE-IN,,9,8,1,0,0,0
Sussex,HOPATCONG BORO 6,Registered Voters,,,,"1,140",,,,,
Sussex,HOPATCONG BORO 6,Ballots Cast,,,,805,752,51,0,1,1
Sussex,HOPATCONG BORO 6,President,,Clinton / Kaine,DEM,316,297,18,0,0,1
Sussex,HOPATCONG BORO 6,President,,Trump / Pence,REP,434,406,28,0,0,0
Sussex,HOPATCONG BORO 6,President,,Castle / Bradley,CST,8,7,1,0,0,0
Sussex,HOPATCONG BORO 6,President,,Johnson / Weld,LIB,22,20,1,0,1,0
Sussex,HOPATCONG BORO 6,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 6,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 6,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,HOPATCONG BORO 6,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 6,President,,Stein / Baraka,GRN,11,10,1,0,0,0
Sussex,HOPATCONG BORO 6,President,,WRITE-IN,,6,4,2,0,0,0
Sussex,HOPATCONG BORO 7,Registered Voters,,,,747,,,,,
Sussex,HOPATCONG BORO 7,Ballots Cast,,,,523,486,32,0,4,1
Sussex,HOPATCONG BORO 7,President,,Clinton / Kaine,DEM,177,163,13,0,1,0
Sussex,HOPATCONG BORO 7,President,,Trump / Pence,REP,316,295,17,0,3,1
Sussex,HOPATCONG BORO 7,President,,Castle / Bradley,CST,0,0,0,0,0,0
Sussex,HOPATCONG BORO 7,President,,Johnson / Weld,LIB,19,18,1,0,0,0
Sussex,HOPATCONG BORO 7,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,HOPATCONG BORO 7,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 7,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 7,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 7,President,,Stein / Baraka,GRN,1,1,0,0,0,0
Sussex,HOPATCONG BORO 7,President,,WRITE-IN,,7,6,1,0,0,0
Sussex,HOPATCONG BORO 8,Registered Voters,,,,948,,,,,
Sussex,HOPATCONG BORO 8,Ballots Cast,,,,701,663,33,0,5,0
Sussex,HOPATCONG BORO 8,President,,Clinton / Kaine,DEM,250,237,12,0,1,0
Sussex,HOPATCONG BORO 8,President,,Trump / Pence,REP,403,381,18,0,4,0
Sussex,HOPATCONG BORO 8,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,HOPATCONG BORO 8,President,,Johnson / Weld,LIB,25,23,2,0,0,0
Sussex,HOPATCONG BORO 8,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,HOPATCONG BORO 8,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 8,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 8,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 8,President,,Stein / Baraka,GRN,7,7,0,0,0,0
Sussex,HOPATCONG BORO 8,President,,WRITE-IN,,7,6,1,0,0,0
Sussex,HOPATCONG BORO 9,Registered Voters,,,,637,,,,,
Sussex,HOPATCONG BORO 9,Ballots Cast,,,,444,413,29,0,1,1
Sussex,HOPATCONG BORO 9,President,,Clinton / Kaine,DEM,164,154,9,0,1,0
Sussex,HOPATCONG BORO 9,President,,Trump / Pence,REP,258,239,19,0,0,0
Sussex,HOPATCONG BORO 9,President,,Castle / Bradley,CST,2,2,0,0,0,0
Sussex,HOPATCONG BORO 9,President,,Johnson / Weld,LIB,10,10,0,0,0,0
Sussex,HOPATCONG BORO 9,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 9,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 9,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 9,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 9,President,,Stein / Baraka,GRN,4,3,0,0,0,1
Sussex,HOPATCONG BORO 9,President,,WRITE-IN,,5,4,1,0,0,0
Sussex,HOPATCONG BORO 10,Registered Voters,,,,918,,,,,
Sussex,HOPATCONG BORO 10,Ballots Cast,,,,671,620,47,0,4,0
Sussex,HOPATCONG BORO 10,President,,Clinton / Kaine,DEM,213,190,21,0,2,0
Sussex,HOPATCONG BORO 10,President,,Trump / Pence,REP,416,392,22,0,2,0
Sussex,HOPATCONG BORO 10,President,,Castle / Bradley,CST,4,3,1,0,0,0
Sussex,HOPATCONG BORO 10,President,,Johnson / Weld,LIB,14,13,1,0,0,0
Sussex,HOPATCONG BORO 10,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 10,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 10,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 10,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 10,President,,Stein / Baraka,GRN,15,14,1,0,0,0
Sussex,HOPATCONG BORO 10,President,,WRITE-IN,,5,5,0,0,0,0
Sussex,HOPATCONG BORO 11,Registered Voters,,,,778,,,,,
Sussex,HOPATCONG BORO 11,Ballots Cast,,,,536,510,24,0,1,1
Sussex,HOPATCONG BORO 11,President,,Clinton / Kaine,DEM,188,176,11,0,0,1
Sussex,HOPATCONG BORO 11,President,,Trump / Pence,REP,309,297,11,0,1,0
Sussex,HOPATCONG BORO 11,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,HOPATCONG BORO 11,President,,Johnson / Weld,LIB,16,16,0,0,0,0
Sussex,HOPATCONG BORO 11,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 11,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 11,President,,De La Fuente / Steinberg,ADP,3,3,0,0,0,0
Sussex,HOPATCONG BORO 11,President,,La Riva / Puryear,SAL,1,1,0,0,0,0
