county,municipality,office,district,party,candidate,votes
Camden,Mount Ephraim Boro,General Assembly,5,Republican,Nicholas Kush,780
Camden,Runnemede Boro,General Assembly,5,Republican,Nicholas Kush,1105
Camden,Woodlynne Boro,General Assembly,5,Republican,Nicholas Kush,89
Camden,Total,General Assembly,5,Republican,Nicholas Kush,10256
Gloucester,Deptford Twp,General Assembly,5,Republican,Nicholas Kush,4249
Gloucester,Harrison Twp,General Assembly,5,Republican,Nicholas Kush,3116
Gloucester,Mantua Twp,General Assembly,5,Republican,Nicholas Kush,3141
Gloucester,Wenonah Boro,General Assembly,5,Republican,Nicholas Kush,498
Gloucester,Westville Boro,General Assembly,5,Republican,Nicholas Kush,606
Gloucester,Woodbury City,General Assembly,5,Republican,Nicholas Kush,1120
Gloucester,Total,General Assembly,5,Republican,Nicholas Kush,12730
,Total,General Assembly,5,Republican,Nicholas Kush,22986
Hunterdon,East Amwell Twp,General Assembly,15,Democratic,Verlina Reynolds-Jackson,899
Hunterdon,Lambertville City,General Assembly,15,Democratic,Verlina Reynolds-Jackson,1732
Hunterdon,West Amwell Twp,General Assembly,15,Democratic,Verlina Reynolds-Jackson,615
Hunterdon,Total,General Assembly,15,Democratic,Verlina Reynolds-Jackson,3246
Mercer,Ewing Twp,General Assembly,15,Democratic,Verlina Reynolds-Jackson,9595
Mercer,Hopewell Boro,General Assembly,15,Democratic,Verlina Reynolds-Jackson,811
Mercer,Hopewell Twp,General Assembly,15,Democratic,Verlina Reynolds-Jackson,5288
Mercer,Lawrence Twp,General Assembly,15,Democratic,Verlina Reynolds-Jackson,8704
Mercer,Pennington Boro,General Assembly,15,Democratic,Verlina Reynolds-Jackson,1006
Mercer,Trenton City,General Assembly,15,Democratic,Verlina Reynolds-Jackson,13031
Mercer,West Windsor Twp,General Assembly,15,Democratic,Verlina Reynolds-Jackson,7613
Mercer,Total,General Assembly,15,Democratic,Verlina Reynolds-Jackson,46048
,Total,General Assembly,15,Democratic,Verlina Reynolds-Jackson,49294
Hunterdon,East Amwell Twp,General Assembly,15,Republican,Tracy R. Sinatra,1139
Hunterdon,Lambertville City,General Assembly,15,Republican,Tracy R. Sinatra,529
Hunterdon,West Amwell Twp,General Assembly,15,Republican,Tracy R. Sinatra,765
Hunterdon,Total,General Assembly,15,Republican,Tracy R. Sinatra,2433
Mercer,Ewing Twp,General Assembly,15,Republican,Tracy R. Sinatra,3588
Mercer,Hopewell Boro,General Assembly,15,Republican,Tracy R. Sinatra,270
Mercer,Hopewell Twp,General Assembly,15,Republican,Tracy R. Sinatra,3331
Mercer,Lawrence Twp,General Assembly,15,Republican,Tracy R. Sinatra,3710
Mercer,Pennington Boro,General Assembly,15,Republican,Tracy R. Sinatra,370
Mercer,Trenton City,General Assembly,15,Republican,Tracy R. Sinatra,1150
Mercer,West Windsor Twp,General Assembly,15,Republican,Tracy R. Sinatra,3209
Mercer,Total,General Assembly,15,Republican,Tracy R. Sinatra,15628
,Total,General Assembly,15,Republican,Tracy R. Sinatra,18061
Hunterdon,East Amwell Twp,General Assembly,15,Repeal Bail Reform,Edward Forchion,28
Hunterdon,Lambertville City,General Assembly,15,Repeal Bail Reform,Edward Forchion,35
Hunterdon,West Amwell Twp,General Assembly,15,Repeal Bail Reform,Edward Forchion,19
Hunterdon,Total,General Assembly,15,Repeal Bail Reform,Edward Forchion,82
Mercer,Ewing Twp,General Assembly,15,Repeal Bail Reform,Edward Forchion,282
Mercer,Hopewell Boro,General Assembly,15,Repeal Bail Reform,Edward Forchion,9
Mercer,Hopewell Twp,General Assembly,15,Repeal Bail Reform,Edward Forchion,102
Mercer,Lawrence Twp,General Assembly,15,Repeal Bail Reform,Edward Forchion,182
Mercer,Pennington Boro,General Assembly,15,Repeal Bail Reform,Edward Forchion,12
Mercer,Trenton City,General Assembly,15,Repeal Bail Reform,Edward Forchion,353
Mercer,West Windsor Twp,General Assembly,15,Repeal Bail Reform,Edward Forchion,85
Mercer,Total,General Assembly,15,Repeal Bail Reform,Edward Forchion,1025
,Total,General Assembly,15,Repeal Bail Reform,Edward Forchion,1107
Hunterdon,East Amwell Twp,General Assembly,15,Democratic,Anthony Verelli,858
Hunterdon,Lambertville City,General Assembly,15,Democratic,Anthony Verelli,1638
Hunterdon,West Amwell Twp,General Assembly,15,Democratic,Anthony Verelli,603
Hunterdon,Total,General Assembly,15,Democratic,Anthony Verelli,3099
Mercer,Ewing Twp,General Assembly,15,Democratic,Anthony Verelli,9500
Mercer,Hopewell Boro,General Assembly,15,Democratic,Anthony Verelli,803
Mercer,Hopewell Twp,General Assembly,15,Democratic,Anthony Verelli,5314
Mercer,Lawrence Twp,General Assembly,15,Democratic,Anthony Verelli,8777
Mercer,Pennington Boro,General Assembly,15,Democratic,Anthony Verelli,1005
Mercer,Trenton City,General Assembly,15,Democratic,Anthony Verelli,12318
Mercer,West Windsor Twp,General Assembly,15,Democratic,Anthony Verelli,7588
Mercer,Total,General Assembly,15,Democratic,Anthony Verelli,45305
,Total,General Assembly,15,Democratic,Anthony Verelli,48404
Hunterdon,East Amwell Twp,General Assembly,15,Republican,Justin Tibbetts,1115
Hunterdon,Lambertville City,General Assembly,15,Republican,Justin Tibbetts,488
Hunterdon,West Amwell Twp,General Assembly,15,Republican,Justin Tibbetts,738
Hunterdon,Total,General Assembly,15,Republican,Justin Tibbetts,2341
Mercer,Ewing Twp,General Assembly,15,Republican,Justin Tibbetts,3352
Mercer,Hopewell Boro,General Assembly,15,Republican,Justin Tibbetts,264
Mercer,Hopewell Twp,General Assembly,15,Republican,Justin Tibbetts,3228
Mercer,Lawrence Twp,General Assembly,15,Republican,Justin Tibbetts,3494
Mercer,Pennington Boro,General Assembly,15,Republican,Justin Tibbetts,358
Mercer,Trenton City,General Assembly,15,Republican,Justin Tibbetts,1125
Mercer,West Windsor Twp,General Assembly,15,Republican,Justin Tibbetts,3068
Mercer,Total,General Assembly,15,Republican,Justin Tibbetts,14889
,Total,General Assembly,15,Republican,Justin Tibbetts,17230
Hunterdon,East Amwell Twp,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,27
Hunterdon,Lambertville City,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,37
Hunterdon,West Amwell Twp,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,20
Hunterdon,Total,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,84
Mercer,Ewing Twp,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,463
Mercer,Hopewell Boro,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,16
Mercer,Hopewell Twp,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,127
Mercer,Lawrence Twp,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,280
Mercer,Pennington Boro,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,17
Mercer,Trenton City,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,895
Mercer,West Windsor Twp,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,162
Mercer,Total,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,1960
,Total,General Assembly,15,Integrity Transparency Accountability,Alex Bethea,2044
Middlesex,Dunellen Boro,General Assembly,22,Democratic,Linda Carter,1355
Middlesex,Middlesex Boro,General Assembly,22,Democratic,Linda Carter,2427
Middlesex,Total,General Assembly,22,Democratic,Linda Carter,3782
Somerset,Green Brook Twp,General Assembly,22,Democratic,Linda Carter,1530
Somerset,North Plainfield Boro,General Assembly,22,Democratic,Linda Carter,4292
Somerset,Total,General Assembly,22,Democratic,Linda Carter,5822
Union,Clark Twp,General Assembly,22,Democratic,Linda Carter,2583
Union,Fanwood Boro,General Assembly,22,Democratic,Linda Carter,2374
Union,Linden City,General Assembly,22,Democratic,Linda Carter,9058
Union,Plainfield City,General Assembly,22,Democratic,Linda Carter,10157
Union,Rahway City,General Assembly,22,Democratic,Linda Carter,6779
Union,Scotch Plains Twp,General Assembly,22,Democratic,Linda Carter,6835
Union,Winfield Twp,General Assembly,22,Democratic,Linda Carter,295
Union,Total,General Assembly,22,Democratic,Linda Carter,38081
,Total,General Assembly,22,Democratic,Linda Carter,47685
Middlesex,Dunellen Boro,General Assembly,22,Republican,John Quattrocchi,885
Middlesex,Middlesex Boro,General Assembly,22,Republican,John Quattrocchi,2420
Middlesex,Total,General Assembly,22,Republican,John Quattrocchi,3305
Somerset,Green Brook Twp,General Assembly,22,Republican,John Quattrocchi,1447
Somerset,North Plainfield Boro,General Assembly,22,Republican,John Quattrocchi,1420
Somerset,Total,General Assembly,22,Republican,John Quattrocchi,2867
Union,Clark Twp,General Assembly,22,Republican,John Quattrocchi,3927
Union,Fanwood Boro,General Assembly,22,Republican,John Quattrocchi,1293
Union,Linden City,General Assembly,22,Republican,John Quattrocchi,2507
Union,Plainfield City,General Assembly,22,Republican,John Quattrocchi,786
Union,Rahway City,General Assembly,22,Republican,John Quattrocchi,2063
Union,Scotch Plains Twp,General Assembly,22,Republican,John Quattrocchi,4082
Union,Winfield Twp,General Assembly,22,Republican,John Quattrocchi,242
Union,Total,General Assembly,22,Republican,John Quattrocchi,14900
,Total,General Assembly,22,Republican,John Quattrocchi,21072
Bergen,Edgewater Boro,General Assembly,32,Democratic,Pedro Mejia,2423
Bergen,Fairview Boro,General Assembly,32,Democratic,Pedro Mejia,1770
Bergen,Total,General Assembly,32,Democratic,Pedro Mejia,4193
Hudson,East Newark Boro,General Assembly,32,Democratic,Pedro Mejia,295
Hudson,Guttenberg Town,General Assembly,32,Democratic,Pedro Mejia,2011
Hudson,Harrison Town,General Assembly,32,Democratic,Pedro Mejia,2404
Hudson,Kearny Town,General Assembly,32,Democratic,Pedro Mejia,5147
Hudson,North Bergen Twp,General Assembly,32,Democratic,Pedro Mejia,12562
Hudson,Secaucus Town,General Assembly,32,Democratic,Pedro Mejia,3309
Hudson,West New York Town,General Assembly,32,Democratic,Pedro Mejia,7499
Hudson,Total,General Assembly,32,Democratic,Pedro Mejia,33227
,Total,General Assembly,32,Democratic,Pedro Mejia,37420
Essex,City of Orange Twp,General Assembly,34,Democratic,Britnee N. Timberlake,6441
Essex,East Orange City,General Assembly,34,Democratic,Britnee N. Timberlake,16508
Essex,Montclair Twp,General Assembly,34,Democratic,Britnee N. Timberlake,16221
Essex,Total,General Assembly,34,Democratic,Britnee N. Timberlake,39170
Passaic,Clifton City,General Assembly,34,Democratic,Britnee N. Timberlake,14667
Passaic,Total,General Assembly,34,Democratic,Britnee N. Timberlake,14667
,Total,General Assembly,34,Democratic,Britnee N. Timberlake,53837
Essex,City of Orange Twp,General Assembly,34,Republican,Irene DeVita,215
Essex,East Orange City,General Assembly,34,Republican,Irene DeVita,313
Essex,Montclair Twp,General Assembly,34,Republican,Irene DeVita,1912
Essex,Total,General Assembly,34,Republican,Irene DeVita,2440
Passaic,Clifton City,General Assembly,34,Republican,Irene DeVita,8480
Passaic,Total,General Assembly,34,Republican,Irene DeVita,8480
,Total,General Assembly,34,Republican,Irene DeVita,10920
Essex,City of Orange Twp,General Assembly,34,Stop the Insanity,"Clenard Howard Childress, Jr.",110
Essex,East Orange City,General Assembly,34,Stop the Insanity,"Clenard Howard Childress, Jr.",248
Essex,Montclair Twp,General Assembly,34,Stop the Insanity,"Clenard Howard Childress, Jr.",385
Essex,Total,General Assembly,34,Stop the Insanity,"Clenard Howard Childress, Jr.",743
Passaic,Clifton City,General Assembly,34,Stop the Insanity,"Clenard Howard Childress, Jr.",240
Passaic,Total,General Assembly,34,Stop the Insanity,"Clenard Howard Childress, Jr.",240
,Total,General Assembly,34,Stop the Insanity,"Clenard Howard Childress, Jr.",983
Bergen,Carlstadt Boro,General Assembly,36,Democratic,Clinton Calabrese,1124
Bergen,Cliffside Park Boro,General Assembly,36,Democratic,Clinton Calabrese,4768
Bergen,East Rutherford Boro,General Assembly,36,Democratic,Clinton Calabrese,1633
Bergen,Little Ferry Boro,General Assembly,36,Democratic,Clinton Calabrese,1680
Bergen,Lyndhurst Twp,General Assembly,36,Democratic,Clinton Calabrese,3618
Bergen,Moonachie Boro,General Assembly,36,Democratic,Clinton Calabrese,487
Bergen,North Arlington Boro,General Assembly,36,Democratic,Clinton Calabrese,2840
Bergen,Ridgefield Boro,General Assembly,36,Democratic,Clinton Calabrese,1931
Bergen,Ridgefield Park Village,General Assembly,36,Democratic,Clinton Calabrese,2733
Bergen,Rutherford Boro,General Assembly,36,Democratic,Clinton Calabrese,4261
Bergen,South Hackensack Twp,General Assembly,36,Democratic,Clinton Calabrese,445
Bergen,Teterboro Boro,General Assembly,36,Democratic,Clinton Calabrese,9
Bergen,Wallington Boro,General Assembly,36,Democratic,Clinton Calabrese,1410
Bergen,Wood-Ridge Boro,General Assembly,36,Democratic,Clinton Calabrese,2042
Bergen,Total,General Assembly,36,Democratic,Clinton Calabrese,28981
Passaic,Passaic City,General Assembly,36,Democratic,Clinton Calabrese,7933
Passaic,Total,General Assembly,36,Democratic,Clinton Calabrese,7933
,Total,General Assembly,36,Democratic,Clinton Calabrese,36914
Bergen,Carlstadt Boro,General Assembly,36,Republican,Marc Marsi,992
Bergen,Cliffside Park Boro,General Assembly,36,Republican,Marc Marsi,1828
Bergen,East Rutherford Boro,General Assembly,36,Republican,Marc Marsi,1135
Bergen,Little Ferry Boro,General Assembly,36,Republican,Marc Marsi,842
Bergen,Lyndhurst Twp,General Assembly,36,Republican,Marc Marsi,2950
Bergen,Moonachie Boro,General Assembly,36,Republican,Marc Marsi,269
Bergen,North Arlington Boro,General Assembly,36,Republican,Marc Marsi,2361
Bergen,Ridgefield Boro,General Assembly,36,Republican,Marc Marsi,1092
Bergen,Ridgefield Park Village,General Assembly,36,Republican,Marc Marsi,1230
Bergen,Rutherford Boro,General Assembly,36,Republican,Marc Marsi,2707
Bergen,South Hackensack Twp,General Assembly,36,Republican,Marc Marsi,254
Bergen,Teterboro Boro,General Assembly,36,Republican,Marc Marsi,8
Bergen,Wallington Boro,General Assembly,36,Republican,Marc Marsi,1367
Bergen,Wood-Ridge Boro,General Assembly,36,Republican,Marc Marsi,1469
Bergen,Total,General Assembly,36,Republican,Marc Marsi,18504
Passaic,Passaic City,General Assembly,36,Republican,Marc Marsi,2442
Passaic,Total,General Assembly,36,Republican,Marc Marsi,2442
,Total,General Assembly,36,Republican,Marc Marsi,20946
Bergen,Bergenfield Boro,General Assembly,38,Democratic,Christopher Tally,6203
Bergen,Fair Lawn Boro,General Assembly,38,Democratic,Christopher Tally,7817
Bergen,Glen Rock Boro,General Assembly,38,Democratic,Christopher Tally,3520
Bergen,Hasbrouck Heights Boro,General Assembly,38,Democratic,Christopher Tally,2289
Bergen,Lodi Boro,General Assembly,38,Democratic,Christopher Tally,3841
Bergen,Maywood Boro,General Assembly,38,Democratic,Christopher Tally,2161
Bergen,New Milford Boro,General Assembly,38,Democratic,Christopher Tally,3516
Bergen,Oradell Boro,General Assembly,38,Democratic,Christopher Tally,2014
Bergen,Paramus Boro,General Assembly,38,Democratic,Christopher Tally,5502
Bergen,River Edge Boro,General Assembly,38,Democratic,Christopher Tally,2612
Bergen,Rochelle Park Twp,General Assembly,38,Democratic,Christopher Tally,1029
Bergen,Saddle Brook Twp,General Assembly,38,Democratic,Christopher Tally,2341
Bergen,Total,General Assembly,38,Democratic,Christopher Tally,42845
Passaic,Hawthorne Boro,General Assembly,38,Democratic,Christopher Tally,3561
Passaic,Total,General Assembly,38,Democratic,Christopher Tally,3561
,Total,General Assembly,38,Democratic,Christopher Tally,46406
Bergen,Bergenfield Boro,General Assembly,38,Republican,Jayme Ouellete,2647
Bergen,Fair Lawn Boro,General Assembly,38,Republican,Jayme Ouellete,4828
Bergen,Glen Rock Boro,General Assembly,38,Republican,Jayme Ouellete,2028
Bergen,Hasbrouck Heights Boro,General Assembly,38,Republican,Jayme Ouellete,2226
Bergen,Lodi Boro,General Assembly,38,Republican,Jayme Ouellete,1951
Bergen,Maywood Boro,General Assembly,38,Republican,Jayme Ouellete,1437
Bergen,New Milford Boro,General Assembly,38,Republican,Jayme Ouellete,2453
Bergen,Oradell Boro,General Assembly,38,Republican,Jayme Ouellete,1703
Bergen,Paramus Boro,General Assembly,38,Republican,Jayme Ouellete,4662
Bergen,River Edge Boro,General Assembly,38,Republican,Jayme Ouellete,1651
Bergen,Rochelle Park Twp,General Assembly,38,Republican,Jayme Ouellete,950
Bergen,Saddle Brook Twp,General Assembly,38,Republican,Jayme Ouellete,2125
Bergen,Total,General Assembly,38,Republican,Jayme Ouellete,28661
Passaic,Hawthorne Boro,General Assembly,38,Republican,Jayme Ouellete,3172
Passaic,Total,General Assembly,38,Republican,Jayme Ouellete,3172
,Total,General Assembly,38,Republican,Jayme Ouellete,31833
Bergen,Bergenfield Boro,General Assembly,38,Democratic,Lisa Swain,6098
Bergen,Fair Lawn Boro,General Assembly,38,Democratic,Lisa Swain,8332
Bergen,Glen Rock Boro,General Assembly,38,Democratic,Lisa Swain,3626
Bergen,Hasbrouck Heights Boro,General Assembly,38,Democratic,Lisa Swain,2387
Bergen,Lodi Boro,General Assembly,38,Democratic,Lisa Swain,3990
Bergen,Maywood Boro,General Assembly,38,Democratic,Lisa Swain,2265
Bergen,New Milford Boro,General Assembly,38,Democratic,Lisa Swain,3566
Bergen,Oradell Boro,General Assembly,38,Democratic,Lisa Swain,2055
Bergen,Paramus Boro,General Assembly,38,Democratic,Lisa Swain,5657
Bergen,River Edge Boro,General Assembly,38,Democratic,Lisa Swain,2657
Bergen,Rochelle Park Twp,General Assembly,38,Democratic,Lisa Swain,1062
Bergen,Saddle Brook Twp,General Assembly,38,Democratic,Lisa Swain,2534
Bergen,Total,General Assembly,38,Democratic,Lisa Swain,44229
Passaic,Hawthorne Boro,General Assembly,38,Democratic,Lisa Swain,3636
Passaic,Total,General Assembly,38,Democratic,Lisa Swain,3636
,Total,General Assembly,38,Democratic,Lisa Swain,47865
Bergen,Bergenfield Boro,General Assembly,38,Republican,Gail Horton,2636
Bergen,Fair Lawn Boro,General Assembly,38,Republican,Gail Horton,5024
Bergen,Glen Rock Boro,General Assembly,38,Republican,Gail Horton,2082
Bergen,Hasbrouck Heights Boro,General Assembly,38,Republican,Gail Horton,2220
Bergen,Lodi Boro,General Assembly,38,Republican,Gail Horton,1986
Bergen,Maywood Boro,General Assembly,38,Republican,Gail Horton,1446
Bergen,New Milford Boro,General Assembly,38,Republican,Gail Horton,2452
Bergen,Oradell Boro,General Assembly,38,Republican,Gail Horton,1709
Bergen,Paramus Boro,General Assembly,38,Republican,Gail Horton,4772
Bergen,River Edge Boro,General Assembly,38,Republican,Gail Horton,1661
Bergen,Rochelle Park Twp,General Assembly,38,Republican,Gail Horton,926
Bergen,Saddle Brook Twp,General Assembly,38,Republican,Gail Horton,2117
Bergen,Total,General Assembly,38,Republican,Gail Horton,29031
Passaic,Hawthorne Boro,General Assembly,38,Republican,Gail Horton,3279
Passaic,Total,General Assembly,38,Republican,Gail Horton,3279
,Total,General Assembly,38,Republican,Gail Horton,32310
Bergen,Bergenfield Boro,State Senate,38,Democratic,Joseph A. Lagana,6138
Bergen,Fair Lawn Boro,State Senate,38,Democratic,Joseph A. Lagana,8014
Bergen,Glen Rock Boro,State Senate,38,Democratic,Joseph A. Lagana,3620
Bergen,Hasbrouck Heights Boro,State Senate,38,Democratic,Joseph A. Lagana,2401
Bergen,Lodi Boro,State Senate,38,Democratic,Joseph A. Lagana,4043
Bergen,Maywood Boro,State Senate,38,Democratic,Joseph A. Lagana,2283
Bergen,New Milford Boro,State Senate,38,Democratic,Joseph A. Lagana,3639
Bergen,Oradell Boro,State Senate,38,Democratic,Joseph A. Lagana,2097
Bergen,Paramus Boro,State Senate,38,Democratic,Joseph A. Lagana,6037
Bergen,River Edge Boro,State Senate,38,Democratic,Joseph A. Lagana,2654
Bergen,Rochelle Park Twp,State Senate,38,Democratic,Joseph A. Lagana,1204
Bergen,Saddle Brook Twp,State Senate,38,Democratic,Joseph A. Lagana,2621
Bergen,Total,State Senate,38,Democratic,Joseph A. Lagana,44751
Passaic,Hawthorne Boro,State Senate,38,Democratic,Joseph A. Lagana,3700
Passaic,Total,State Senate,38,Democratic,Joseph A. Lagana,3700
,Total,State Senate,38,Democratic,Joseph A. Lagana,48451
Bergen,Bergenfield Boro,State Senate,38,Republican,Daisy Ortiz Berger,2723
Bergen,Fair Lawn Boro,State Senate,38,Republican,Daisy Ortiz Berger,5034
Bergen,Glen Rock Boro,State Senate,38,Republican,Daisy Ortiz Berger,2063
Bergen,Hasbrouck Heights Boro,State Senate,38,Republican,Daisy Ortiz Berger,2258
Bergen,Lodi Boro,State Senate,38,Republican,Daisy Ortiz Berger,1973
Bergen,Maywood Boro,State Senate,38,Republican,Daisy Ortiz Berger,1429
Bergen,New Milford Boro,State Senate,38,Republican,Daisy Ortiz Berger,2451
Bergen,Oradell Boro,State Senate,38,Republican,Daisy Ortiz Berger,1718
Bergen,Paramus Boro,State Senate,38,Republican,Daisy Ortiz Berger,4505
Bergen,River Edge Boro,State Senate,38,Republican,Daisy Ortiz Berger,1705
Bergen,Rochelle Park Twp,State Senate,38,Republican,Daisy Ortiz Berger,916
Bergen,Saddle Brook Twp,State Senate,38,Republican,Daisy Ortiz Berger,2115
Bergen,Total,State Senate,38,Republican,Daisy Ortiz Berger,28890
Passaic,Hawthorne Boro,State Senate,38,Republican,Daisy Ortiz Berger,3250
Passaic,Total,State Senate,38,Republican,Daisy Ortiz Berger,3250
,Total,State Senate,38,Republican,Daisy Ortiz Berger,32140
Burlington,Maple Shade Twp,U.S. House,1,Democratic,Donald W. Norcross,3633
Burlington,Palmyra Boro,U.S. House,1,Democratic,Donald W. Norcross,2027
Burlington,Federal Overseas,U.S. House,1,Democratic,Donald W. Norcross,0
Burlington,Total,U.S. House,1,Democratic,Donald W. Norcross,5660
Camden,Audubon Boro,U.S. House,1,Democratic,Donald W. Norcross,2359
Camden,Audubon Park Boro,U.S. House,1,Democratic,Donald W. Norcross,269
Camden,Barrington Boro,U.S. House,1,Democratic,Donald W. Norcross,1676
Camden,Bellmawr Boro,U.S. House,1,Democratic,Donald W. Norcross,2472
Camden,Berlin Boro,U.S. House,1,Democratic,Donald W. Norcross,1524
Camden,Berlin Twp,U.S. House,1,Democratic,Donald W. Norcross,1233
Camden,Brooklawn Boro,U.S. House,1,Democratic,Donald W. Norcross,366
Camden,Camden City,U.S. House,1,Democratic,Donald W. Norcross,11705
Camden,Cherry Hill Twp,U.S. House,1,Democratic,Donald W. Norcross,21241
Camden,Chesilhurst Boro,U.S. House,1,Democratic,Donald W. Norcross,422
Camden,Clementon Boro,U.S. House,1,Democratic,Donald W. Norcross,972
Camden,Collingswood Boro,U.S. House,1,Democratic,Donald W. Norcross,5050
Camden,Gibbsboro Boro,U.S. House,1,Democratic,Donald W. Norcross,560
Camden,Gloucester City,U.S. House,1,Democratic,Donald W. Norcross,1738
Camden,Gloucester Twp,U.S. House,1,Democratic,Donald W. Norcross,14283
Camden,Haddon Heights Boro,U.S. House,1,Democratic,Donald W. Norcross,2467
Camden,Haddon Twp,U.S. House,1,Democratic,Donald W. Norcross,4953
Camden,Haddonfield Boro,U.S. House,1,Democratic,Donald W. Norcross,4120
Camden,Hi-Nella Boro,U.S. House,1,Democratic,Donald W. Norcross,174
Camden,Laurel Springs Boro,U.S. House,1,Democratic,Donald W. Norcross,520
Camden,Lawnside Boro,U.S. House,1,Democratic,Donald W. Norcross,1210
Camden,Lindenwold Boro,U.S. House,1,Democratic,Donald W. Norcross,3493
Camden,Magnolia Boro,U.S. House,1,Democratic,Donald W. Norcross,1074
Camden,Merchantville Boro,U.S. House,1,Democratic,Donald W. Norcross,1019
Camden,Mt. Ephraim Boro,U.S. House,1,Democratic,Donald W. Norcross,1040
Camden,Oaklyn Boro,U.S. House,1,Democratic,Donald W. Norcross,1129
Camden,Pennsauken Twp,U.S. House,1,Democratic,Donald W. Norcross,8935
Camden,Pine Hill Boro,U.S. House,1,Democratic,Donald W. Norcross,2220
Camden,Pine Valley Boro,U.S. House,1,Democratic,Donald W. Norcross,2
Camden,Runnemede Boro,U.S. House,1,Democratic,Donald W. Norcross,1750
Camden,Somerdale Boro,U.S. House,1,Democratic,Donald W. Norcross,1368
Camden,Stratford Boro,U.S. House,1,Democratic,Donald W. Norcross,1611
Camden,Tavistok Boro,U.S. House,1,Democratic,Donald W. Norcross,2
Camden,Voorhees Twp,U.S. House,1,Democratic,Donald W. Norcross,8086
Camden,Winslow Twp,U.S. House,1,Democratic,Donald W. Norcross,10089
Camden,Woodlynne Boro,U.S. House,1,Democratic,Donald W. Norcross,496
Camden,Federal Overseas,U.S. House,1,Democratic,Donald W. Norcross,6
Camden,Total,U.S. House,1,Democratic,Donald W. Norcross,121634
Gloucester,Deptford,U.S. House,1,Democratic,Donald W. Norcross,6693
Gloucester,East Greenwich,U.S. House,1,Democratic,Donald W. Norcross,1854
Gloucester,Glassboro,U.S. House,1,Democratic,Donald W. Norcross,3450
Gloucester,Greenwich,U.S. House,1,Democratic,Donald W. Norcross,1103
Gloucester,Logan,U.S. House,1,Democratic,Donald W. Norcross,1385
Gloucester,Monroe,U.S. House,1,Democratic,Donald W. Norcross,7127
Gloucester,National Park,U.S. House,1,Democratic,Donald W. Norcross,499
Gloucester,Paulsboro,U.S. House,1,Democratic,Donald W. Norcross,1150
Gloucester,Washington,U.S. House,1,Democratic,Donald W. Norcross,9692
