county,precinct,office,district,candidate,party,votes
Bergen,Allendale 1 - Election Day,Registered Voters,,,,1504
Bergen,Allendale 2 - Election Day,Registered Voters,,,,870
Bergen,Allendale 3 - Election Day,Registered Voters,,,,1134
Bergen,Allendale 4 - Election Day,Registered Voters,,,,1481
Bergen,Allendale Mail-In Ballot - Mail-In B,Registered Voters,,,,0
Bergen,Allendale Provisional - Provisional,Registered Voters,,,,0
Bergen,Alpine 1 - Election Day,Registered Voters,,,,1409
Bergen,Alpine Mail-In Ballot - Mail-In Ballo,Registered Voters,,,,0
Bergen,Alpine Provisional - Provisional,Registered Voters,,,,0
Bergen,Bergenfield 1 - Election Day,Registered Voters,,,,805
Bergen,Bergenfield 2 - Election Day,Registered Voters,,,,880
Bergen,Bergenfield 3 - Election Day,Registered Voters,,,,840
Bergen,Bergenfield 4 - Election Day,Registered Voters,,,,909
Bergen,Bergenfield 5 - Election Day,Registered Voters,,,,888
Bergen,Bergenfield 6 - Election Day,Registered Voters,,,,898
Bergen,Bergenfield 7 - Election Day,Registered Voters,,,,820
Bergen,Bergenfield 8 - Election Day,Registered Voters,,,,863
Bergen,Bergenfield 9 - Election Day,Registered Voters,,,,843
Bergen,Bergenfield 10 - Election Day,Registered Voters,,,,1153
Bergen,Bergenfield 11 - Election Day,Registered Voters,,,,978
Bergen,Bergenfield 12 - Election Day,Registered Voters,,,,1112
Bergen,Bergenfield 13 - Election Day,Registered Voters,,,,1189
Bergen,Bergenfield 14 - Election Day,Registered Voters,,,,795
Bergen,Bergenfield 15 - Election Day,Registered Voters,,,,1157
Bergen,Bergenfield 16 - Election Day,Registered Voters,,,,971
Bergen,Bergenfield 17 - Election Day,Registered Voters,,,,872
Bergen,Bergenfield Mail-In Ballot - Mail-In,Registered Voters,,,,0
Bergen,Bergenfield Provisional - Provision,Registered Voters,,,,0
Bergen,Bogota 1 - Election Day,Registered Voters,,,,793
Bergen,Bogota 2 - Election Day,Registered Voters,,,,987
Bergen,Bogota 3 - Election Day,Registered Voters,,,,973
