county,office,district,party,candidate,votes
Camden,General Assembly,5,Democratic,WILLIAM W. SPEARMAN (w),28853
Gloucester,General Assembly,5,Democratic,WILLIAM W. SPEARMAN (w),16272
Total,General Assembly,5,Democratic,WILLIAM W. SPEARMAN (w),45125
Camden,General Assembly,5,Republican,NICHOLAS KUSH,10256
Gloucester,General Assembly,5,Republican,NICHOLAS KUSH,12730
Total,General Assembly,5,Republican,NICHOLAS KUSH,22986
Total,General Assembly,5,,,68111
Hunterdon,General Assembly,15,Democratic,VERLINA REYNOLDS-JACKSON (w),3246
Mercer,General Assembly,15,Democratic,VERLINA REYNOLDS-JACKSON (w),46048
Total,General Assembly,15,Democratic,VERLINA REYNOLDS-JACKSON (w),49294
Hunterdon,General Assembly,15,Republican,TRACY R. SINATRA,2433
Mercer,General Assembly,15,Republican,TRACY R. SINATRA,15628
Total,General Assembly,15,Republican,TRACY R. SINATRA,18061
Hunterdon,General Assembly,15,REPEAL BAIL REFORM,EDWARD FORCHION,82
Mercer,General Assembly,15,REPEAL BAIL REFORM,EDWARD FORCHION,1025
Total,General Assembly,15,REPEAL BAIL REFORM,EDWARD FORCHION,1107
Total,General Assembly,15,,,68462
Hunterdon,General Assembly,15,Democratic,ANTHONY VERRELLI (w),3099
Mercer,General Assembly,15,Democratic,ANTHONY VERRELLI (w),45305
Total,General Assembly,15,Democratic,ANTHONY VERRELLI (w),48404
Hunterdon,General Assembly,15,Republican,JUSTIN TIBBETTS,2341
Mercer,General Assembly,15,Republican,JUSTIN TIBBETTS,14889
Total,General Assembly,15,Republican,JUSTIN TIBBETTS,17230
Hunterdon,General Assembly,15,INTEGRITY TRANSPARENCY ACCOUNTABILITY,ALEX BETHEA,84
Mercer,General Assembly,15,INTEGRITY TRANSPARENCY ACCOUNTABILITY,ALEX BETHEA,1960
Total,General Assembly,15,INTEGRITY TRANSPARENCY ACCOUNTABILITY,ALEX BETHEA,2044
Total,General Assembly,15,,,67678
Middlesex,General Assembly,22,Democratic,LINDA CARTER (w),3782
Somerset,General Assembly,22,Democratic,LINDA CARTER (w),5822
Union,General Assembly,22,Democratic,LINDA CARTER (w),38081
Total,General Assembly,22,Democratic,LINDA CARTER (w),47685
Middlesex,General Assembly,22,Republican,JOHN QUATTROCCHI,3305
Somerset,General Assembly,22,Republican,JOHN QUATTROCCHI,2867
Union,General Assembly,22,Republican,JOHN QUATTROCCHI,14900
Total,General Assembly,22,Republican,JOHN QUATTROCCHI,21072
Total,General Assembly,22,,,68757
Bergen,General Assembly,32,Democratic,PEDRO MEJIA (w),4193
Hudson,General Assembly,32,Democratic,PEDRO MEJIA (w),33227
Total,General Assembly,32,Democratic,PEDRO MEJIA (w),37420
Total,General Assembly,32,Democratic,PEDRO MEJIA (w),37420
Essex,General Assembly,34,Democratic,BRITNEE N. TIMBERLAKE (w),39170
Passaic,General Assembly,34,Democratic,BRITNEE N. TIMBERLAKE (w),14667
Total,General Assembly,34,Democratic,BRITNEE N. TIMBERLAKE (w),53837
Essex,General Assembly,34,Republican,IRENE DEVITA,2440
Passaic,General Assembly,34,Republican,IRENE DEVITA,8480
Total,General Assembly,34,Republican,IRENE DEVITA,10920
Essex,General Assembly,34,STOP THE INSANITY,CLENARD HOWARD CHILDRESS JR.,743
Passaic,General Assembly,34,STOP THE INSANITY,CLENARD HOWARD CHILDRESS JR.,240
Total,General Assembly,34,STOP THE INSANITY,CLENARD HOWARD CHILDRESS JR.,983
Total,General Assembly,34,,,65740
Bergen,General Assembly,36,Democratic,CLINTON CALABRESE (w),28981
Passaic,General Assembly,36,Democratic,CLINTON CALABRESE (w),7933
Total,General Assembly,36,Democratic,CLINTON CALABRESE (w),36914
Bergen,General Assembly,36,Republican,MARC MARSI,18504
Passaic,General Assembly,36,Republican,MARC MARSI,2442
Total,General Assembly,36,Republican,MARC MARSI,20946
Total,General Assembly,36,,,57860
Bergen,General Assembly,38,Democratic,CHRISTOPHER TULLY (w),42845
Passaic,General Assembly,38,Democratic,CHRISTOPHER TULLY (w),3561
